STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5187,25.27954501638712,2025-06-02,Monday,False,False
강동구,7367,18.773449165196144,2025-06-02,Monday,False,False
강북구,1914,22.13166144200627,2025-06-02,Monday,False,False
강서구,18596,15.11190578619058,2025-06-02,Monday,False,False
관악구,2903,23.292800551153977,2025-06-02,Monday,False,False
광진구,7298,19.881885448067965,2025-06-02,Monday,False,False
구로구,6184,19.441785252263905,2025-06-02,Monday,False,False
금천구,2548,18.41993720565149,2025-06-02,Monday,False,False
노원구,9341,19.060164864575526,2025-06-02,Monday,False,False
도봉구,3226,20.05424674519529,2025-06-02,Monday,False,False
동대문구,5269,21.96223192256595,2025-06-02,Monday,False,False
동작구,2621,25.02861503243037,2025-06-02,Monday,False,False
마포구,6398,23.974523288527664,2025-06-02,Monday,False,False
서대문구,2579,23.573478092283832,2025-06-02,Monday,False,False
서초구,4597,23.848379377855125,2025-06-02,Monday,False,False
성동구,5556,24.060475161987043,2025-06-02,Monday,False,False
성북구,2817,21.258075967341142,2025-06-02,Monday,False,False
송파구,14029,19.407798132439947,2025-06-02,Monday,False,False
양천구,8672,17.214598708487085,2025-06-02,Monday,False,False
영등포구,13674,21.20476817317537,2025-06-02,Monday,False,False
용산구,2564,25.47659906396256,2025-06-02,Monday,False,False
은평구,3417,20.247000292654374,2025-06-02,Monday,False,False
종로구,4518,22.405710491367863,2025-06-02,Monday,False,False
중구,3420,22.691812865497077,2025-06-02,Monday,False,False
중랑구,4080,19.03872549019608,2025-06-02,Monday,False,False
