STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,4684,24.65136635354398,2025-06-16,Monday,False,False
강동구,6169,18.648079105203436,2025-06-16,Monday,False,False
강북구,1386,21.87878787878788,2025-06-16,Monday,False,False
강서구,12676,15.378510571158094,2025-06-16,Monday,False,False
관악구,2215,23.417155756207674,2025-06-16,Monday,False,False
광진구,5982,19.146439317953863,2025-06-16,Monday,False,False
구로구,4104,19.714181286549707,2025-06-16,Monday,False,False
금천구,1936,18.486570247933884,2025-06-16,Monday,False,False
노원구,7033,18.80122280676809,2025-06-16,Monday,False,False
도봉구,2444,20.412438625204583,2025-06-16,Monday,False,False
동대문구,3827,21.26626600470342,2025-06-16,Monday,False,False
동작구,1828,23.439277899343544,2025-06-16,Monday,False,False
마포구,4205,25.140071343638525,2025-06-16,Monday,False,False
서대문구,1723,22.45502031340685,2025-06-16,Monday,False,False
서초구,3938,24.18816658202133,2025-06-16,Monday,False,False
성동구,4477,23.740004467277195,2025-06-16,Monday,False,False
성북구,2039,21.511525257479157,2025-06-16,Monday,False,False
송파구,11865,19.424441635061104,2025-06-16,Monday,False,False
양천구,6080,18.407565789473683,2025-06-16,Monday,False,False
영등포구,9119,21.519574514749426,2025-06-16,Monday,False,False
용산구,1873,26.68926855312333,2025-06-16,Monday,False,False
은평구,2141,19.433909388136385,2025-06-16,Monday,False,False
종로구,3477,22.220304860511934,2025-06-16,Monday,False,False
중구,2661,23.914317925591885,2025-06-16,Monday,False,False
중랑구,3123,18.66250400256164,2025-06-16,Monday,False,False
