date,district,tmfc,TMX,TMN,REH_mean,POP_max,WSD_mean,REH_count,POP_count,WSD_count
20241007,강남구,2024100620,24.0,14.0,73.125,30.0,1.4041666666666668,24,24,24
20241007,강동구,2024100620,23.0,13.0,73.33333333333333,30.0,1.4375,24,24,24
20241007,강북구,2024100620,21.0,11.0,73.125,20.0,1.2750000000000001,24,24,24
20241007,강서구,2024100620,24.0,13.0,75.625,20.0,1.3958333333333333,24,24,24
20241007,관악구,2024100620,23.0,15.0,71.66666666666667,30.0,1.3833333333333335,24,24,24
20241007,광진구,2024100620,23.0,14.0,69.58333333333333,30.0,1.4041666666666666,24,24,24
20241007,구로구,2024100620,24.0,16.0,67.70833333333333,30.0,1.4083333333333334,24,24,24
20241007,금천구,2024100620,23.0,14.0,74.79166666666667,30.0,1.4208333333333334,24,24,24
20241007,노원구,2024100620,23.0,13.0,77.91666666666667,30.0,1.2874999999999999,24,24,24
20241007,도봉구,2024100620,23.0,13.0,77.91666666666667,30.0,1.2874999999999999,24,24,24
20241007,동대문구,2024100620,23.0,14.0,70.625,20.0,1.3333333333333333,24,24,24
20241007,동작구,2024100620,23.0,15.0,71.66666666666667,30.0,1.3833333333333335,24,24,24
20241007,마포구,2024100620,23.0,14.0,71.25,20.0,1.3041666666666667,24,24,24
20241007,서대문구,2024100620,23.0,14.0,71.25,20.0,1.3041666666666667,24,24,24
20241007,서초구,2024100620,24.0,14.0,73.125,30.0,1.4041666666666668,24,24,24
20241007,성동구,2024100620,23.0,15.0,70.20833333333333,30.0,1.3583333333333334,24,24,24
20241007,성북구,2024100620,21.0,11.0,73.125,20.0,1.2750000000000001,24,24,24
20241007,송파구,2024100620,24.0,15.0,70.41666666666667,30.0,1.4291666666666665,24,24,24
20241007,양천구,2024100620,23.0,15.0,70.20833333333333,30.0,1.3541666666666667,24,24,24
20241007,영등포구,2024100620,23.0,15.0,70.41666666666667,30.0,1.3458333333333332,24,24,24
20241007,용산구,2024100620,23.0,15.0,71.45833333333333,30.0,1.3458333333333332,24,24,24
20241007,은평구,2024100620,23.0,13.0,75.20833333333333,20.0,1.2791666666666668,24,24,24
20241007,종로구,2024100620,23.0,14.0,70.625,20.0,1.2916666666666667,24,24,24
20241007,중구,2024100620,23.0,14.0,70.625,20.0,1.2916666666666667,24,24,24
20241007,중랑구,2024100620,23.0,14.0,70.625,20.0,1.3625,24,24,24
