date,district,tmfc,TMX,TMN,REH_mean,POP_max,WSD_mean,REH_count,POP_count,WSD_count
20251228,강남구,2025122720,5.0,-1.0,79.58333333333333,60.0,1.4666666666666666,24,24,24
20251228,강동구,2025122720,4.0,-2.0,79.58333333333333,60.0,1.3166666666666667,24,24,24
20251228,강북구,2025122720,3.0,-4.0,81.66666666666667,60.0,1.4375,24,24,24
20251228,강서구,2025122720,6.0,-2.0,82.08333333333333,60.0,1.7291666666666667,24,24,24
20251228,관악구,2025122720,5.0,-1.0,75.83333333333333,60.0,1.4833333333333334,24,24,24
20251228,광진구,2025122720,5.0,-1.0,76.04166666666667,60.0,1.3458333333333332,24,24,24
20251228,구로구,2025122720,6.0,0.0,76.45833333333333,60.0,1.5583333333333333,24,24,24
20251228,금천구,2025122720,5.0,-1.0,78.95833333333333,60.0,1.616666666666667,24,24,24
20251228,노원구,2025122720,5.0,-3.0,82.29166666666667,60.0,1.5583333333333336,24,24,24
20251228,도봉구,2025122720,5.0,-3.0,82.29166666666667,60.0,1.5583333333333336,24,24,24
20251228,동대문구,2025122720,5.0,-1.0,77.08333333333333,60.0,1.3625,24,24,24
20251228,동작구,2025122720,5.0,-1.0,75.83333333333333,60.0,1.4833333333333334,24,24,24
20251228,마포구,2025122720,5.0,-1.0,78.33333333333333,60.0,1.4458333333333335,24,24,24
20251228,서대문구,2025122720,5.0,-1.0,78.33333333333333,60.0,1.4458333333333335,24,24,24
20251228,서초구,2025122720,5.0,-1.0,79.58333333333333,60.0,1.4666666666666666,24,24,24
20251228,성동구,2025122720,5.0,-1.0,75.625,60.0,1.3500000000000003,24,24,24
20251228,성북구,2025122720,3.0,-4.0,81.66666666666667,60.0,1.4375,24,24,24
20251228,송파구,2025122720,5.0,-1.0,77.29166666666667,60.0,1.4666666666666668,24,24,24
20251228,양천구,2025122720,5.0,-1.0,76.875,60.0,1.4916666666666665,24,24,24
20251228,영등포구,2025122720,5.0,-1.0,77.08333333333333,60.0,1.3791666666666667,24,24,24
20251228,용산구,2025122720,5.0,-1.0,77.08333333333333,60.0,1.3541666666666667,24,24,24
20251228,은평구,2025122720,5.0,-2.0,83.54166666666667,60.0,1.5250000000000001,24,24,24
20251228,종로구,2025122720,5.0,-1.0,79.58333333333333,60.0,1.3916666666666668,24,24,24
20251228,중구,2025122720,5.0,-1.0,79.58333333333333,60.0,1.3916666666666668,24,24,24
20251228,중랑구,2025122720,5.0,-2.0,76.04166666666667,60.0,1.375,24,24,24
