date,district,tmfc,TMX,TMN,REH_mean,POP_max,WSD_mean,REH_count,POP_count,WSD_count
20250523,강남구,2025052220,23.0,17.0,55.416666666666664,30.0,1.570833333333333,24,24,24
20250523,강동구,2025052220,23.0,17.0,57.083333333333336,30.0,1.5416666666666667,24,24,24
20250523,강북구,2025052220,20.0,14.0,56.458333333333336,30.0,1.7083333333333333,24,24,24
20250523,강서구,2025052220,23.0,16.0,60.833333333333336,30.0,1.7875000000000003,24,24,24
20250523,관악구,2025052220,23.0,17.0,56.25,30.0,1.6458333333333333,24,24,24
20250523,광진구,2025052220,23.0,17.0,56.25,30.0,1.5166666666666666,24,24,24
20250523,구로구,2025052220,23.0,17.0,56.041666666666664,30.0,1.6958333333333335,24,24,24
20250523,금천구,2025052220,22.0,16.0,57.291666666666664,30.0,1.6791666666666665,24,24,24
20250523,노원구,2025052220,22.0,16.0,57.916666666666664,30.0,1.7333333333333332,24,24,24
20250523,도봉구,2025052220,22.0,16.0,57.916666666666664,30.0,1.7333333333333332,24,24,24
20250523,동대문구,2025052220,23.0,17.0,55.416666666666664,30.0,1.6416666666666668,24,24,24
20250523,동작구,2025052220,23.0,17.0,56.25,30.0,1.6458333333333333,24,24,24
20250523,마포구,2025052220,22.0,17.0,56.666666666666664,30.0,1.7000000000000002,24,24,24
20250523,서대문구,2025052220,22.0,17.0,56.666666666666664,30.0,1.7000000000000002,24,24,24
20250523,서초구,2025052220,23.0,17.0,55.416666666666664,30.0,1.570833333333333,24,24,24
20250523,성동구,2025052220,24.0,18.0,55.208333333333336,30.0,1.5541666666666665,24,24,24
20250523,성북구,2025052220,20.0,14.0,56.458333333333336,30.0,1.7083333333333333,24,24,24
20250523,송파구,2025052220,23.0,17.0,55.208333333333336,30.0,1.5458333333333334,24,24,24
20250523,양천구,2025052220,22.0,17.0,58.125,30.0,1.6666666666666667,24,24,24
20250523,영등포구,2025052220,23.0,17.0,57.291666666666664,30.0,1.6375,24,24,24
20250523,용산구,2025052220,23.0,17.0,57.083333333333336,30.0,1.5916666666666668,24,24,24
20250523,은평구,2025052220,23.0,16.0,58.541666666666664,30.0,1.7583333333333335,24,24,24
20250523,종로구,2025052220,23.0,17.0,57.291666666666664,30.0,1.675,24,24,24
20250523,중구,2025052220,23.0,17.0,57.291666666666664,30.0,1.675,24,24,24
20250523,중랑구,2025052220,23.0,17.0,55.416666666666664,30.0,1.625,24,24,24
