date,district,tmfc,TMX,TMN,REH_mean,POP_max,WSD_mean,REH_count,POP_count,WSD_count
20250814,강남구,2025081320,28.0,26.0,88.33333333333333,60.0,2.783333333333333,24,24,24
20250814,강동구,2025081320,28.0,25.0,90.41666666666667,60.0,2.6583333333333337,24,24,24
20250814,강북구,2025081320,25.0,23.0,90.41666666666667,60.0,2.6625,24,24,24
20250814,강서구,2025081320,28.0,25.0,92.70833333333333,60.0,2.8249999999999997,24,24,24
20250814,관악구,2025081320,28.0,26.0,87.91666666666667,60.0,2.8083333333333336,24,24,24
20250814,광진구,2025081320,28.0,26.0,86.45833333333333,60.0,2.670833333333333,24,24,24
20250814,구로구,2025081320,28.0,26.0,84.375,60.0,2.8708333333333336,24,24,24
20250814,금천구,2025081320,27.0,25.0,91.66666666666667,60.0,2.875,24,24,24
20250814,노원구,2025081320,28.0,25.0,91.25,60.0,2.629166666666667,24,24,24
20250814,도봉구,2025081320,28.0,25.0,91.25,60.0,2.629166666666667,24,24,24
20250814,동대문구,2025081320,28.0,26.0,87.29166666666667,60.0,2.6916666666666664,24,24,24
20250814,동작구,2025081320,28.0,26.0,87.91666666666667,60.0,2.8083333333333336,24,24,24
20250814,마포구,2025081320,27.0,25.0,91.25,60.0,2.7291666666666665,24,24,24
20250814,서대문구,2025081320,27.0,25.0,91.25,60.0,2.7291666666666665,24,24,24
20250814,서초구,2025081320,28.0,26.0,88.33333333333333,60.0,2.783333333333333,24,24,24
20250814,성동구,2025081320,29.0,25.0,86.66666666666667,60.0,2.6916666666666664,24,24,24
20250814,성북구,2025081320,25.0,23.0,90.41666666666667,60.0,2.6625,24,24,24
20250814,송파구,2025081320,28.0,26.0,87.08333333333333,60.0,2.775,24,24,24
20250814,양천구,2025081320,28.0,26.0,87.29166666666667,60.0,2.8125,24,24,24
20250814,영등포구,2025081320,28.0,26.0,87.5,60.0,2.7624999999999997,24,24,24
20250814,용산구,2025081320,27.0,26.0,87.70833333333333,60.0,2.741666666666667,24,24,24
20250814,은평구,2025081320,28.0,24.0,92.29166666666667,60.0,2.720833333333333,24,24,24
20250814,종로구,2025081320,28.0,26.0,89.58333333333333,60.0,2.7083333333333335,24,24,24
20250814,중구,2025081320,28.0,26.0,89.58333333333333,60.0,2.7083333333333335,24,24,24
20250814,중랑구,2025081320,28.0,25.0,87.91666666666667,60.0,2.6749999999999994,24,24,24
