date,district,tmfc,TMX,TMN,REH_mean,POP_max,WSD_mean,REH_count,POP_count,WSD_count
20250327,강남구,2025032620,20.0,13.0,62.916666666666664,72.0,3.3833333333333333,24,24,24
20250327,강동구,2025032620,20.0,13.0,63.541666666666664,68.0,2.758333333333333,24,24,24
20250327,강북구,2025032620,18.0,10.0,62.708333333333336,66.0,3.0749999999999997,24,24,24
20250327,강서구,2025032620,20.0,11.0,66.45833333333333,75.0,3.745833333333333,24,24,24
20250327,관악구,2025032620,19.0,12.0,66.04166666666667,69.0,3.5541666666666667,24,24,24
20250327,광진구,2025032620,20.0,13.0,61.458333333333336,69.0,2.966666666666667,24,24,24
20250327,구로구,2025032620,19.0,12.0,63.958333333333336,68.0,3.733333333333333,24,24,24
20250327,금천구,2025032620,18.0,12.0,68.33333333333333,69.0,3.725,24,24,24
20250327,노원구,2025032620,20.0,11.0,62.708333333333336,64.0,2.8333333333333335,24,24,24
20250327,도봉구,2025032620,20.0,11.0,62.708333333333336,64.0,2.8333333333333335,24,24,24
20250327,동대문구,2025032620,20.0,13.0,60.833333333333336,63.0,2.9958333333333336,24,24,24
20250327,동작구,2025032620,19.0,12.0,66.04166666666667,69.0,3.5541666666666667,24,24,24
20250327,마포구,2025032620,20.0,12.0,63.541666666666664,69.0,3.258333333333333,24,24,24
20250327,서대문구,2025032620,20.0,12.0,63.541666666666664,69.0,3.258333333333333,24,24,24
20250327,서초구,2025032620,20.0,13.0,62.916666666666664,72.0,3.3833333333333333,24,24,24
20250327,성동구,2025032620,19.0,12.0,61.041666666666664,68.0,3.15,24,24,24
20250327,성북구,2025032620,18.0,10.0,62.708333333333336,66.0,3.0749999999999997,24,24,24
20250327,송파구,2025032620,20.0,13.0,61.875,73.0,3.1625,24,24,24
20250327,양천구,2025032620,19.0,12.0,64.16666666666667,70.0,3.5416666666666665,24,24,24
20250327,영등포구,2025032620,20.0,12.0,63.75,69.0,3.329166666666667,24,24,24
20250327,용산구,2025032620,20.0,12.0,62.916666666666664,67.0,3.241666666666667,24,24,24
20250327,은평구,2025032620,20.0,11.0,63.333333333333336,68.0,3.241666666666667,24,24,24
20250327,종로구,2025032620,19.0,13.0,63.541666666666664,66.0,3.1041666666666665,24,24,24
20250327,중구,2025032620,19.0,13.0,63.541666666666664,66.0,3.1041666666666665,24,24,24
20250327,중랑구,2025032620,20.0,13.0,60.833333333333336,63.0,2.8250000000000006,24,24,24
