date,district,tmfc,TMX,TMN,REH_mean,POP_max,WSD_mean,REH_count,POP_count,WSD_count
20250329,강남구,2025032820,8.0,0.0,40.416666666666664,60.0,2.2624999999999997,24,24,24
20250329,강동구,2025032820,8.0,0.0,40.416666666666664,60.0,2.2875,24,24,24
20250329,강북구,2025032820,5.0,-2.0,41.458333333333336,60.0,2.158333333333333,24,24,24
20250329,강서구,2025032820,8.0,0.0,42.5,60.0,2.4625,24,24,24
20250329,관악구,2025032820,7.0,1.0,41.875,60.0,2.3125,24,24,24
20250329,광진구,2025032820,7.0,1.0,38.75,60.0,2.266666666666667,24,24,24
20250329,구로구,2025032820,8.0,2.0,39.166666666666664,60.0,2.3958333333333335,24,24,24
20250329,금천구,2025032820,7.0,0.0,45.208333333333336,60.0,2.3583333333333334,24,24,24
20250329,노원구,2025032820,8.0,-1.0,41.25,60.0,2.2375,24,24,24
20250329,도봉구,2025032820,8.0,-1.0,41.25,60.0,2.2375,24,24,24
20250329,동대문구,2025032820,7.0,1.0,39.166666666666664,60.0,2.225,24,24,24
20250329,동작구,2025032820,7.0,1.0,41.875,60.0,2.3125,24,24,24
20250329,마포구,2025032820,7.0,1.0,39.583333333333336,60.0,2.254166666666667,24,24,24
20250329,서대문구,2025032820,7.0,1.0,39.583333333333336,60.0,2.254166666666667,24,24,24
20250329,서초구,2025032820,8.0,0.0,40.416666666666664,60.0,2.2624999999999997,24,24,24
20250329,성동구,2025032820,8.0,1.0,38.75,60.0,2.2416666666666667,24,24,24
20250329,성북구,2025032820,5.0,-2.0,41.458333333333336,60.0,2.158333333333333,24,24,24
20250329,송파구,2025032820,8.0,1.0,39.375,60.0,2.275,24,24,24
20250329,양천구,2025032820,7.0,1.0,40.208333333333336,60.0,2.35,24,24,24
20250329,영등포구,2025032820,7.0,1.0,40.416666666666664,60.0,2.2875,24,24,24
20250329,용산구,2025032820,7.0,1.0,40.625,60.0,2.2291666666666665,24,24,24
20250329,은평구,2025032820,8.0,-1.0,41.458333333333336,60.0,2.2416666666666667,24,24,24
20250329,종로구,2025032820,7.0,1.0,40.833333333333336,60.0,2.191666666666667,24,24,24
20250329,중구,2025032820,7.0,1.0,40.833333333333336,60.0,2.191666666666667,24,24,24
20250329,중랑구,2025032820,7.0,1.0,39.375,60.0,2.2458333333333336,24,24,24
