date,district,tmfc,TMX,TMN,REH_mean,POP_max,WSD_mean,REH_count,POP_count,WSD_count
20250613,강남구,2025061220,30.0,19.0,68.75,30.0,1.55,24,24,24
20250613,강동구,2025061220,29.0,19.0,72.5,30.0,1.5374999999999996,24,24,24
20250613,강북구,2025061220,28.0,17.0,70.20833333333333,30.0,1.6125,24,24,24
20250613,강서구,2025061220,29.0,18.0,72.5,30.0,1.679166666666667,24,24,24
20250613,관악구,2025061220,29.0,19.0,68.54166666666667,30.0,1.55,24,24,24
20250613,광진구,2025061220,30.0,19.0,69.16666666666667,30.0,1.5041666666666667,24,24,24
20250613,구로구,2025061220,29.0,19.0,66.25,30.0,1.5708333333333335,24,24,24
20250613,금천구,2025061220,28.0,18.0,72.29166666666667,30.0,1.6000000000000003,24,24,24
20250613,노원구,2025061220,30.0,18.0,71.66666666666667,30.0,1.6416666666666668,24,24,24
20250613,도봉구,2025061220,30.0,18.0,71.66666666666667,30.0,1.6416666666666668,24,24,24
20250613,동대문구,2025061220,30.0,20.0,69.16666666666667,30.0,1.5416666666666667,24,24,24
20250613,동작구,2025061220,29.0,19.0,68.54166666666667,30.0,1.55,24,24,24
20250613,마포구,2025061220,29.0,19.0,68.125,30.0,1.5791666666666666,24,24,24
20250613,서대문구,2025061220,29.0,19.0,68.125,30.0,1.5791666666666666,24,24,24
20250613,서초구,2025061220,30.0,19.0,68.75,30.0,1.55,24,24,24
20250613,성동구,2025061220,30.0,19.0,70.41666666666667,30.0,1.4833333333333334,24,24,24
20250613,성북구,2025061220,28.0,17.0,70.20833333333333,30.0,1.6125,24,24,24
20250613,송파구,2025061220,30.0,19.0,68.95833333333333,30.0,1.5875000000000001,24,24,24
20250613,양천구,2025061220,29.0,19.0,67.70833333333333,30.0,1.5416666666666667,24,24,24
20250613,영등포구,2025061220,29.0,19.0,67.5,30.0,1.5041666666666667,24,24,24
20250613,용산구,2025061220,29.0,19.0,68.125,30.0,1.4666666666666666,24,24,24
20250613,은평구,2025061220,30.0,18.0,71.66666666666667,30.0,1.6375,24,24,24
20250613,종로구,2025061220,30.0,20.0,72.08333333333333,30.0,1.5416666666666667,24,24,24
20250613,중구,2025061220,30.0,20.0,72.08333333333333,30.0,1.5416666666666667,24,24,24
20250613,중랑구,2025061220,30.0,19.0,70.20833333333333,30.0,1.5666666666666664,24,24,24
