date,district,tmfc,TMX,TMN,REH_mean,POP_max,WSD_mean,REH_count,POP_count,WSD_count
20240209,강남구,2024020820,5.0,-2.0,67.70833333333333,20.0,1.3333333333333333,24,24,24
20240209,강동구,2024020820,5.0,-2.0,67.91666666666667,20.0,1.3416666666666668,24,24,24
20240209,강북구,2024020820,3.0,-5.0,69.58333333333333,20.0,1.275,24,24,24
20240209,강서구,2024020820,5.0,-4.0,71.875,20.0,1.3958333333333333,24,24,24
20240209,관악구,2024020820,5.0,-2.0,69.375,20.0,1.3416666666666668,24,24,24
20240209,광진구,2024020820,5.0,-2.0,65.0,20.0,1.3333333333333333,24,24,24
20240209,구로구,2024020820,5.0,-1.0,66.875,20.0,1.3583333333333332,24,24,24
20240209,금천구,2024020820,4.0,-3.0,71.66666666666667,20.0,1.3666666666666665,24,24,24
20240209,노원구,2024020820,5.0,-4.0,70.20833333333333,20.0,1.2916666666666667,24,24,24
20240209,도봉구,2024020820,5.0,-4.0,70.20833333333333,20.0,1.2916666666666667,24,24,24
20240209,동대문구,2024020820,5.0,-2.0,66.04166666666667,20.0,1.2958333333333334,24,24,24
20240209,동작구,2024020820,5.0,-2.0,69.375,20.0,1.3416666666666668,24,24,24
20240209,마포구,2024020820,5.0,-2.0,69.16666666666667,20.0,1.3125000000000002,24,24,24
20240209,서대문구,2024020820,5.0,-2.0,69.16666666666667,20.0,1.3125000000000002,24,24,24
20240209,서초구,2024020820,5.0,-2.0,67.70833333333333,20.0,1.3333333333333333,24,24,24
20240209,성동구,2024020820,6.0,-2.0,66.45833333333333,20.0,1.3208333333333333,24,24,24
20240209,성북구,2024020820,3.0,-5.0,69.58333333333333,20.0,1.275,24,24,24
20240209,송파구,2024020820,6.0,-1.0,64.79166666666667,20.0,1.3499999999999999,24,24,24
20240209,양천구,2024020820,4.0,-2.0,67.70833333333333,20.0,1.3375000000000001,24,24,24
20240209,영등포구,2024020820,5.0,-2.0,67.91666666666667,20.0,1.3250000000000002,24,24,24
20240209,용산구,2024020820,5.0,-2.0,68.125,20.0,1.3083333333333333,24,24,24
20240209,은평구,2024020820,5.0,-4.0,71.45833333333333,20.0,1.3041666666666665,24,24,24
20240209,종로구,2024020820,5.0,-2.0,69.58333333333333,20.0,1.2916666666666667,24,24,24
20240209,중구,2024020820,5.0,-2.0,69.58333333333333,20.0,1.2916666666666667,24,24,24
20240209,중랑구,2024020820,5.0,-2.0,66.25,20.0,1.325,24,24,24
