date,district,tmfc,TMX,TMN,REH_mean,POP_max,WSD_mean,REH_count,POP_count,WSD_count
20250505,강남구,2025050420,19.0,9.0,64.375,60.0,1.3833333333333335,24,24,24
20250505,강동구,2025050420,19.0,9.0,63.75,60.0,1.2791666666666666,24,24,24
20250505,강북구,2025050420,16.0,6.0,62.916666666666664,60.0,1.2708333333333333,24,24,24
20250505,강서구,2025050420,18.0,8.0,66.66666666666667,60.0,1.4208333333333334,24,24,24
20250505,관악구,2025050420,18.0,8.0,65.20833333333333,60.0,1.4375,24,24,24
20250505,광진구,2025050420,19.0,9.0,61.041666666666664,60.0,1.3083333333333333,24,24,24
20250505,구로구,2025050420,18.0,9.0,62.708333333333336,60.0,1.4708333333333334,24,24,24
20250505,금천구,2025050420,17.0,8.0,67.29166666666667,60.0,1.3999999999999997,24,24,24
20250505,노원구,2025050420,18.0,7.0,62.916666666666664,60.0,1.2291666666666667,24,24,24
20250505,도봉구,2025050420,18.0,7.0,62.916666666666664,60.0,1.2291666666666667,24,24,24
20250505,동대문구,2025050420,19.0,9.0,61.25,60.0,1.2916666666666667,24,24,24
20250505,동작구,2025050420,18.0,8.0,65.20833333333333,60.0,1.4375,24,24,24
20250505,마포구,2025050420,18.0,9.0,62.916666666666664,60.0,1.3374999999999997,24,24,24
20250505,서대문구,2025050420,18.0,9.0,62.916666666666664,60.0,1.3374999999999997,24,24,24
20250505,서초구,2025050420,19.0,9.0,64.375,60.0,1.3833333333333335,24,24,24
20250505,성동구,2025050420,19.0,9.0,61.875,60.0,1.3375000000000001,24,24,24
20250505,성북구,2025050420,16.0,6.0,62.916666666666664,60.0,1.2708333333333333,24,24,24
20250505,송파구,2025050420,19.0,9.0,63.958333333333336,60.0,1.3416666666666666,24,24,24
20250505,양천구,2025050420,18.0,9.0,63.541666666666664,60.0,1.4208333333333332,24,24,24
20250505,영등포구,2025050420,18.0,9.0,63.333333333333336,60.0,1.3916666666666666,24,24,24
20250505,용산구,2025050420,18.0,9.0,62.708333333333336,60.0,1.3666666666666665,24,24,24
20250505,은평구,2025050420,18.0,8.0,65.0,60.0,1.3,24,24,24
20250505,종로구,2025050420,18.0,9.0,62.083333333333336,60.0,1.3,24,24,24
20250505,중구,2025050420,18.0,9.0,62.083333333333336,60.0,1.3,24,24,24
20250505,중랑구,2025050420,19.0,8.0,62.291666666666664,60.0,1.2666666666666666,24,24,24
