index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,1920,4464180.83,48500,2022-02-08,5.1,-4.1,-1.8,53.2
1,강동구,2423,3633684.7,47211,2022-02-08,5.1,-4.1,-1.8,53.2
2,강북구,983,1887290.89,23281,2022-02-08,5.1,-4.1,-1.8,53.2
3,강서구,6744,8935221.98,97692,2022-02-08,5.1,-4.1,-1.8,53.2
4,관악구,1774,3761016.72,37243,2022-02-08,5.1,-4.1,-1.8,53.2
5,광진구,2713,4561348.85,50530,2022-02-08,5.1,-4.1,-1.8,53.2
6,구로구,2261,4665017.94,47592,2022-02-08,5.1,-4.1,-1.8,53.2
7,금천구,1098,2008040.95,20670,2022-02-08,5.1,-4.1,-1.8,53.2
8,노원구,3140,5472286.35,60683,2022-02-08,5.1,-4.1,-1.8,53.2
9,도봉구,1031,2056405.6,22077,2022-02-08,5.1,-4.1,-1.8,53.2
10,동대문구,2173,3746195.2,44133,2022-02-08,5.1,-4.1,-1.8,53.2
11,동작구,1103,2342845.52,23398,2022-02-08,5.1,-4.1,-1.8,53.2
12,마포구,2978,5868542.8,70395,2022-02-08,5.1,-4.1,-1.8,53.2
13,서대문구,1377,2839852.12,28713,2022-02-08,5.1,-4.1,-1.8,53.2
14,서초구,1803,3901845.26,43179,2022-02-08,5.1,-4.1,-1.8,53.2
15,성동구,2241,4337158.44,48134,2022-02-08,5.1,-4.1,-1.8,53.2
16,성북구,1410,2480823.0,27696,2022-02-08,5.1,-4.1,-1.8,53.2
17,송파구,5125,8886088.27,100668,2022-02-08,5.1,-4.1,-1.8,53.2
18,양천구,3314,5245860.38,60194,2022-02-08,5.1,-4.1,-1.8,53.2
19,영등포구,4886,8977024.5,99302,2022-02-08,5.1,-4.1,-1.8,53.2
20,용산구,1139,2663295.09,28442,2022-02-08,5.1,-4.1,-1.8,53.2
21,은평구,1502,2554605.06,28302,2022-02-08,5.1,-4.1,-1.8,53.2
22,종로구,2565,3812552.49,50959,2022-02-08,5.1,-4.1,-1.8,53.2
23,중구,1645,2712821.36,34379,2022-02-08,5.1,-4.1,-1.8,53.2
24,중랑구,1575,2391375.6,27807,2022-02-08,5.1,-4.1,-1.8,53.2
