index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,1485,3590786.77,34266,2022-02-21,3.5,-7.9,-6.0,53.7
1,강동구,2093,3452480.79,36095,2022-02-21,3.5,-7.9,-6.0,53.7
2,강북구,726,1503474.07,14793,2022-02-21,3.5,-7.9,-6.0,53.7
3,강서구,5730,8109299.44,78347,2022-02-21,3.5,-7.9,-6.0,53.7
4,관악구,1402,2801127.51,25404,2022-02-21,3.5,-7.9,-6.0,53.7
5,광진구,2286,3961537.02,39182,2022-02-21,3.5,-7.9,-6.0,53.7
6,구로구,1921,4013273.75,36278,2022-02-21,3.5,-7.9,-6.0,53.7
7,금천구,959,1894897.25,15603,2022-02-21,3.5,-7.9,-6.0,53.7
8,노원구,2605,4788525.73,46004,2022-02-21,3.5,-7.9,-6.0,53.7
9,도봉구,950,2007826.88,18551,2022-02-21,3.5,-7.9,-6.0,53.7
10,동대문구,1809,3511177.91,34096,2022-02-21,3.5,-7.9,-6.0,53.7
11,동작구,871,2092601.5,17949,2022-02-21,3.5,-7.9,-6.0,53.7
12,마포구,2370,4988435.32,51125,2022-02-21,3.5,-7.9,-6.0,53.7
13,서대문구,1148,2678583.2,23687,2022-02-21,3.5,-7.9,-6.0,53.7
14,서초구,1458,3410347.72,31432,2022-02-21,3.5,-7.9,-6.0,53.7
15,성동구,1774,4058075.3,38486,2022-02-21,3.5,-7.9,-6.0,53.7
16,성북구,1128,2330133.9,21901,2022-02-21,3.5,-7.9,-6.0,53.7
17,송파구,4271,7836132.57,80755,2022-02-21,3.5,-7.9,-6.0,53.7
18,양천구,2842,5007428.46,50100,2022-02-21,3.5,-7.9,-6.0,53.7
19,영등포구,4019,7526664.24,77459,2022-02-21,3.5,-7.9,-6.0,53.7
20,용산구,779,1895202.53,17185,2022-02-21,3.5,-7.9,-6.0,53.7
21,은평구,1309,2540954.0,23870,2022-02-21,3.5,-7.9,-6.0,53.7
22,종로구,2104,3354511.08,37805,2022-02-21,3.5,-7.9,-6.0,53.7
23,중구,1341,2510137.3,26559,2022-02-21,3.5,-7.9,-6.0,53.7
24,중랑구,1298,2372038.97,22881,2022-02-21,3.5,-7.9,-6.0,53.7
