STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,760,21.660526315789475,2025-01-31,Friday,False,False
강동구,1222,17.874795417348608,2025-01-31,Friday,False,False
강북구,321,22.20872274143302,2025-01-31,Friday,False,False
강서구,3598,13.069483046136742,2025-01-31,Friday,False,False
관악구,555,18.43243243243243,2025-01-31,Friday,False,False
광진구,1312,17.119664634146343,2025-01-31,Friday,False,False
구로구,1218,16.136288998357966,2025-01-31,Friday,False,False
금천구,513,15.68421052631579,2025-01-31,Friday,False,False
노원구,1457,18.78448867536033,2025-01-31,Friday,False,False
도봉구,462,18.8982683982684,2025-01-31,Friday,False,False
동대문구,819,20.534798534798536,2025-01-31,Friday,False,False
동작구,432,22.10185185185185,2025-01-31,Friday,False,False
마포구,1132,20.592756183745582,2025-01-31,Friday,False,False
서대문구,488,18.084016393442624,2025-01-31,Friday,False,False
서초구,665,18.897744360902255,2025-01-31,Friday,False,False
성동구,1023,19.698924731182796,2025-01-31,Friday,False,False
성북구,458,18.851528384279476,2025-01-31,Friday,False,False
송파구,2115,17.22695035460993,2025-01-31,Friday,False,False
양천구,2083,16.501680268843014,2025-01-31,Friday,False,False
영등포구,2910,17.23470790378007,2025-01-31,Friday,False,False
용산구,372,18.5,2025-01-31,Friday,False,False
은평구,512,18.91796875,2025-01-31,Friday,False,False
종로구,768,19.87109375,2025-01-31,Friday,False,False
중구,565,21.753982300884957,2025-01-31,Friday,False,False
중랑구,673,16.530460624071324,2025-01-31,Friday,False,False
