STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,1405,16.691103202846975,2025-01-09,Thursday,False,False
강동구,2078,16.139557266602502,2025-01-09,Thursday,False,False
강북구,561,18.557932263814617,2025-01-09,Thursday,False,False
강서구,7414,11.279066630698678,2025-01-09,Thursday,False,False
관악구,940,16.93936170212766,2025-01-09,Thursday,False,False
광진구,2257,15.21577315019938,2025-01-09,Thursday,False,False
구로구,2133,13.714955461790904,2025-01-09,Thursday,False,False
금천구,1105,12.671493212669683,2025-01-09,Thursday,False,False
노원구,2793,15.419620479770856,2025-01-09,Thursday,False,False
도봉구,816,17.912990196078432,2025-01-09,Thursday,False,False
동대문구,1582,17.141592920353983,2025-01-09,Thursday,False,False
동작구,702,15.572649572649572,2025-01-09,Thursday,False,False
마포구,2010,17.411442786069653,2025-01-09,Thursday,False,False
서대문구,846,15.96808510638298,2025-01-09,Thursday,False,False
서초구,1241,15.319097502014504,2025-01-09,Thursday,False,False
성동구,1822,15.529088913282107,2025-01-09,Thursday,False,False
성북구,865,16.45664739884393,2025-01-09,Thursday,False,False
송파구,3807,15.591804570527975,2025-01-09,Thursday,False,False
양천구,3039,13.76637051661731,2025-01-09,Thursday,False,False
영등포구,4791,14.427885618868713,2025-01-09,Thursday,False,False
용산구,642,15.58411214953271,2025-01-09,Thursday,False,False
은평구,1002,14.42315369261477,2025-01-09,Thursday,False,False
종로구,1721,17.363742010459035,2025-01-09,Thursday,False,False
중구,1219,20.049220672682527,2025-01-09,Thursday,False,False
중랑구,1180,14.707627118644067,2025-01-09,Thursday,False,False
