STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2351,22.826882177796683,2024-02-23,Friday,False,False
강동구,3256,17.874078624078624,2024-02-23,Friday,False,False
강북구,1009,24.089197224975223,2024-02-23,Friday,False,False
강서구,10430,13.806807286673058,2024-02-23,Friday,False,False
관악구,1588,20.290931989924434,2024-02-23,Friday,False,False
광진구,3278,18.2248322147651,2024-02-23,Friday,False,False
구로구,2977,18.4954652334565,2024-02-23,Friday,False,False
금천구,1389,17.36141108711303,2024-02-23,Friday,False,False
노원구,4519,18.19583978756362,2024-02-23,Friday,False,False
도봉구,1653,19.63944343617665,2024-02-23,Friday,False,False
동대문구,2513,21.501790688420215,2024-02-23,Friday,False,False
동작구,1224,21.700163398692812,2024-02-23,Friday,False,False
마포구,3361,21.8232668848557,2024-02-23,Friday,False,False
서대문구,1394,20.621233859397417,2024-02-23,Friday,False,False
서초구,2095,22.40238663484487,2024-02-23,Friday,False,False
성동구,3008,20.756981382978722,2024-02-23,Friday,False,False
성북구,1511,20.44142951687624,2024-02-23,Friday,False,False
송파구,6468,19.382189239332096,2024-02-23,Friday,False,False
양천구,4638,17.134109529969816,2024-02-23,Friday,False,False
영등포구,6811,19.389370136543825,2024-02-23,Friday,False,False
용산구,1342,23.15573770491803,2024-02-23,Friday,False,False
은평구,1937,18.79349509550852,2024-02-23,Friday,False,False
종로구,2839,20.55618175413878,2024-02-23,Friday,False,False
중구,2097,22.073438245112065,2024-02-23,Friday,False,False
중랑구,2055,17.305596107055962,2024-02-23,Friday,False,False
