STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2841,22.37240408306934,2024-02-01,Thursday,False,False
강동구,3788,17.602164730728617,2024-02-01,Thursday,False,False
강북구,1155,21.154978354978354,2024-02-01,Thursday,False,False
강서구,12247,12.972238099126317,2024-02-01,Thursday,False,False
관악구,1872,18.963675213675213,2024-02-01,Thursday,False,False
광진구,4148,16.86571841851495,2024-02-01,Thursday,False,False
구로구,3920,16.848979591836734,2024-02-01,Thursday,False,False
금천구,1806,15.782945736434108,2024-02-01,Thursday,False,False
노원구,5095,17.745632973503433,2024-02-01,Thursday,False,False
도봉구,1870,18.96951871657754,2024-02-01,Thursday,False,False
동대문구,3192,19.303571428571427,2024-02-01,Thursday,False,False
동작구,1635,19.42691131498471,2024-02-01,Thursday,False,False
마포구,3983,19.82249560632689,2024-02-01,Thursday,False,False
서대문구,1649,19.24317768344451,2024-02-01,Thursday,False,False
서초구,2602,20.225595695618754,2024-02-01,Thursday,False,False
성동구,3761,19.7809093326243,2024-02-01,Thursday,False,False
성북구,2037,19.269023073146784,2024-02-01,Thursday,False,False
송파구,7973,18.889000376269912,2024-02-01,Thursday,False,False
양천구,5625,16.3488,2024-02-01,Thursday,False,False
영등포구,8044,17.928518150174042,2024-02-01,Thursday,False,False
용산구,1550,20.026451612903227,2024-02-01,Thursday,False,False
은평구,2102,18.065651760228352,2024-02-01,Thursday,False,False
종로구,3710,18.968733153638816,2024-02-01,Thursday,False,False
중구,2502,21.641087130295762,2024-02-01,Thursday,False,False
중랑구,2436,17.367405582922824,2024-02-01,Thursday,False,False
