STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1051,2750265.93,25866,2023-01-29
강동구,1668,3351984.98,31600,2023-01-29
강북구,682,1492973.75,13412,2023-01-29
강서구,4256,7314022.61,64895,2023-01-29
관악구,1243,2569889.37,24409,2023-01-29
광진구,1829,3776046.83,35201,2023-01-29
구로구,1425,3435786.53,30024,2023-01-29
금천구,484,1193017.76,10621,2023-01-29
노원구,2530,5427696.79,47591,2023-01-29
도봉구,926,2274005.7,19046,2023-01-29
동대문구,1322,3077335.44,28427,2023-01-29
동작구,859,2202142.09,21058,2023-01-29
마포구,1909,5039770.34,45652,2023-01-29
서대문구,819,2196545.09,18854,2023-01-29
서초구,1043,2851372.0,25292,2023-01-29
성동구,1369,3570419.42,30966,2023-01-29
성북구,942,2190875.46,19814,2023-01-29
송파구,3549,7512575.77,71019,2023-01-29
양천구,2673,5295729.31,48301,2023-01-29
영등포구,2963,6361514.67,61291,2023-01-29
용산구,748,2313152.64,18967,2023-01-29
은평구,1033,2396637.48,21318,2023-01-29
종로구,1111,2265003.87,22640,2023-01-29
중구,808,1672020.85,16421,2023-01-29
중랑구,1105,2414679.41,19669,2023-01-29
