STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,798,2442523.19,19836,2023-01-23
강동구,1496,3186985.09,31053,2023-01-23
강북구,595,1469514.2,12791,2023-01-23
강서구,3149,5386809.72,46401,2023-01-23
관악구,949,2176704.59,19248,2023-01-23
광진구,1378,3173244.9,27785,2023-01-23
구로구,1164,2895747.57,23258,2023-01-23
금천구,408,1130045.68,9505,2023-01-23
노원구,2215,5119641.31,44804,2023-01-23
도봉구,847,2261855.32,17570,2023-01-23
동대문구,1110,2796545.22,24889,2023-01-23
동작구,617,1773595.8,14684,2023-01-23
마포구,1469,4354719.34,37463,2023-01-23
서대문구,672,2123687.87,17376,2023-01-23
서초구,884,3099318.84,26347,2023-01-23
성동구,1022,3228717.89,26933,2023-01-23
성북구,781,1970516.86,17049,2023-01-23
송파구,3008,6924152.43,65995,2023-01-23
양천구,2025,4068263.27,37473,2023-01-23
영등포구,2198,5374845.15,47564,2023-01-23
용산구,637,2042576.0,15069,2023-01-23
은평구,945,2431925.16,21161,2023-01-23
종로구,911,1857344.55,17394,2023-01-23
중구,586,1288052.91,11357,2023-01-23
중랑구,1016,2431391.91,19322,2023-01-23
