STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1185,3306162.54,29233,2023-01-08
강동구,2048,3945784.74,38631,2023-01-08
강북구,689,1613434.33,15836,2023-01-08
강서구,5295,8926060.51,78540,2023-01-08
관악구,1518,3409304.26,29932,2023-01-08
광진구,2167,4719918.3,43583,2023-01-08
구로구,1738,4163679.11,34983,2023-01-08
금천구,604,1479806.4,13760,2023-01-08
노원구,2588,5571247.79,49014,2023-01-08
도봉구,985,2090862.63,19207,2023-01-08
동대문구,1499,3404532.15,31322,2023-01-08
동작구,1025,2536056.7,22650,2023-01-08
마포구,2274,6031873.1,57729,2023-01-08
서대문구,978,2740222.33,21892,2023-01-08
서초구,1165,3232654.47,27162,2023-01-08
성동구,1533,4075595.95,34299,2023-01-08
성북구,1104,2398406.82,22173,2023-01-08
송파구,4167,8679190.28,85465,2023-01-08
양천구,3029,5840658.41,54999,2023-01-08
영등포구,3356,7398215.88,71945,2023-01-08
용산구,954,2767737.16,22001,2023-01-08
은평구,1242,3044210.52,26279,2023-01-08
종로구,1357,2744472.77,28223,2023-01-08
중구,874,1859304.33,17896,2023-01-08
중랑구,1239,2644580.56,22961,2023-01-08
