STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,788,2198796.06,19978,2023-01-21
강동구,1444,2777227.0,26977,2023-01-21
강북구,631,1444246.72,13642,2023-01-21
강서구,3289,5242109.28,50210,2023-01-21
관악구,889,2011804.9,18803,2023-01-21
광진구,1399,2872794.82,27825,2023-01-21
구로구,1082,2495341.34,23045,2023-01-21
금천구,475,1084246.39,9963,2023-01-21
노원구,2174,4471403.18,41308,2023-01-21
도봉구,861,1853346.69,18808,2023-01-21
동대문구,1122,2425788.4,24380,2023-01-21
동작구,561,1493683.18,13108,2023-01-21
마포구,1446,3458204.32,33571,2023-01-21
서대문구,682,1799410.25,15201,2023-01-21
서초구,826,1902800.17,16483,2023-01-21
성동구,1044,2626057.7399999998,23864,2023-01-21
성북구,854,1910940.29,17378,2023-01-21
송파구,2785,5920279.76,57459,2023-01-21
양천구,2032,3533143.17,33840,2023-01-21
영등포구,1873,3687851.73,37955,2023-01-21
용산구,624,1530907.99,13893,2023-01-21
은평구,950,2061499.26,18574,2023-01-21
종로구,881,1660286.61,16712,2023-01-21
중구,563,1261144.07,12758,2023-01-21
중랑구,951,1936480.22,17633,2023-01-21
