index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,508,1408695.69,12891,2023-01-15,3.7,-3.1,-2.8,92.9
1,강동구,952,1755982.96,17069,2023-01-15,3.7,-3.1,-2.8,92.9
2,강북구,424,958609.31,8242,2023-01-15,3.7,-3.1,-2.8,92.9
3,강서구,2475,3859413.26,36512,2023-01-15,3.7,-3.1,-2.8,92.9
4,관악구,558,1232748.34,11439,2023-01-15,3.7,-3.1,-2.8,92.9
5,광진구,1028,1768435.81,17342,2023-01-15,3.7,-3.1,-2.8,92.9
6,구로구,718,1630560.16,15011,2023-01-15,3.7,-3.1,-2.8,92.9
7,금천구,236,475053.99,4145,2023-01-15,3.7,-3.1,-2.8,92.9
8,노원구,1632,3266847.31,29859,2023-01-15,3.7,-3.1,-2.8,92.9
9,도봉구,584,1244202.29,11514,2023-01-15,3.7,-3.1,-2.8,92.9
10,동대문구,895,2084520.2,18921,2023-01-15,3.7,-3.1,-2.8,92.9
11,동작구,364,747012.84,7227,2023-01-15,3.7,-3.1,-2.8,92.9
12,마포구,1106,2409126.63,25125,2023-01-15,3.7,-3.1,-2.8,92.9
13,서대문구,487,1257907.08,9876,2023-01-15,3.7,-3.1,-2.8,92.9
14,서초구,468,1199386.78,11705,2023-01-15,3.7,-3.1,-2.8,92.9
15,성동구,721,1751397.59,15266,2023-01-15,3.7,-3.1,-2.8,92.9
16,성북구,631,1339018.15,12471,2023-01-15,3.7,-3.1,-2.8,92.9
17,송파구,1778,3432765.05,34365,2023-01-15,3.7,-3.1,-2.8,92.9
18,양천구,1549,2688798.81,26130,2023-01-15,3.7,-3.1,-2.8,92.9
19,영등포구,1529,2853983.25,29476,2023-01-15,3.7,-3.1,-2.8,92.9
20,용산구,385,914672.88,7908,2023-01-15,3.7,-3.1,-2.8,92.9
21,은평구,563,1091438.65,9961,2023-01-15,3.7,-3.1,-2.8,92.9
22,종로구,679,1243053.18,12665,2023-01-15,3.7,-3.1,-2.8,92.9
23,중구,447,941084.91,8826,2023-01-15,3.7,-3.1,-2.8,92.9
24,중랑구,698,1396474.17,12618,2023-01-15,3.7,-3.1,-2.8,92.9
