STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,954,2682785.65,24317,2023-01-01
강동구,1717,3500258.01,35325,2023-01-01
강북구,629,1511290.64,12727,2023-01-01
강서구,4289,7521940.33,69178,2023-01-01
관악구,1127,2773032.0,23495,2023-01-01
광진구,1926,4125806.31,38221,2023-01-01
구로구,1359,3423083.09,28818,2023-01-01
금천구,449,1118162.39,9709,2023-01-01
노원구,2350,5147969.77,45848,2023-01-01
도봉구,891,1996761.94,17623,2023-01-01
동대문구,1294,2938770.67,27356,2023-01-01
동작구,866,2229406.76,20570,2023-01-01
마포구,2037,5417890.2,49101,2023-01-01
서대문구,854,2506028.68,20202,2023-01-01
서초구,936,2783922.15,24862,2023-01-01
성동구,1302,3674108.81,30102,2023-01-01
성북구,937,2242784.97,19558,2023-01-01
송파구,3523,8030185.98,78837,2023-01-01
양천구,2687,5290552.47,48143,2023-01-01
영등포구,2772,6212482.22,59673,2023-01-01
용산구,796,2407181.67,19945,2023-01-01
은평구,1157,2616895.2,23029,2023-01-01
종로구,1286,2980711.69,28086,2023-01-01
중구,757,1844193.14,17220,2023-01-01
중랑구,1132,2531335.09,21771,2023-01-01
