STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1134,2712399.45,26475,2023-01-07
강동구,1900,3224242.57,33781,2023-01-07
강북구,533,1142232.84,10648,2023-01-07
강서구,5735,9081812.71,86325,2023-01-07
관악구,1407,2772070.22,27281,2023-01-07
광진구,1959,3571133.52,37572,2023-01-07
구로구,1752,3887953.7,35290,2023-01-07
금천구,652,1308858.69,13585,2023-01-07
노원구,2287,4406437.5,41933,2023-01-07
도봉구,721,1350011.5,13675,2023-01-07
동대문구,1403,2842570.5,27582,2023-01-07
동작구,1022,2213495.03,20552,2023-01-07
마포구,1992,4385973.78,43915,2023-01-07
서대문구,843,2023552.64,19231,2023-01-07
서초구,1147,2812691.49,26438,2023-01-07
성동구,1403,3299643.26,31748,2023-01-07
성북구,831,1733757.04,16442,2023-01-07
송파구,3797,7368315.48,76896,2023-01-07
양천구,3205,5341731.64,51564,2023-01-07
영등포구,3499,6592735.69,66534,2023-01-07
용산구,812,2012392.07,17958,2023-01-07
은평구,1199,2447520.78,23020,2023-01-07
종로구,1307,2545802.25,26880,2023-01-07
중구,883,1928927.35,18922,2023-01-07
중랑구,1062,2072834.02,19815,2023-01-07
