index,STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE,tempmax,tempmin,feelslike,humidity
0,강남구,2452,6577667.51,59466,2023-01-31,7.7,-6.6,-0.8,67.3
1,강동구,3070,5632778.61,57198,2023-01-31,7.7,-6.6,-0.8,67.3
2,강북구,1091,2401330.48,22602,2023-01-31,7.7,-6.6,-0.8,67.3
3,강서구,9264,14598488.36,123241,2023-01-31,7.7,-6.6,-0.8,67.3
4,관악구,1811,3866461.1,33933,2023-01-31,7.7,-6.6,-0.8,67.3
5,광진구,3388,6658243.66,59355,2023-01-31,7.7,-6.6,-0.8,67.3
6,구로구,2997,6460703.35,55015,2023-01-31,7.7,-6.6,-0.8,67.3
7,금천구,1490,3143029.3,24678,2023-01-31,7.7,-6.6,-0.8,67.3
8,노원구,4015,8347151.37,73216,2023-01-31,7.7,-6.6,-0.8,67.3
9,도봉구,1435,3045440.9,27475,2023-01-31,7.7,-6.6,-0.8,67.3
10,동대문구,2652,5651332.79,51252,2023-01-31,7.7,-6.6,-0.8,67.3
11,동작구,1436,3081684.77,27447,2023-01-31,7.7,-6.6,-0.8,67.3
12,마포구,3490,7910879.18,73002,2023-01-31,7.7,-6.6,-0.8,67.3
13,서대문구,1435,3370134.32,27975,2023-01-31,7.7,-6.6,-0.8,67.3
14,서초구,2288,5602128.51,48553,2023-01-31,7.7,-6.6,-0.8,67.3
15,성동구,3040,7286332.21,62764,2023-01-31,7.7,-6.6,-0.8,67.3
16,성북구,1571,3754235.12,31300,2023-01-31,7.7,-6.6,-0.8,67.3
17,송파구,6926,13639568.18,134817,2023-01-31,7.7,-6.6,-0.8,67.3
18,양천구,4561,8389686.88,75126,2023-01-31,7.7,-6.6,-0.8,67.3
19,영등포구,6292,13014350.47,119539,2023-01-31,7.7,-6.6,-0.8,67.3
20,용산구,1340,3469179.3,29754,2023-01-31,7.7,-6.6,-0.8,67.3
21,은평구,1862,3625403.66,32152,2023-01-31,7.7,-6.6,-0.8,67.3
22,종로구,2931,5447985.62,57874,2023-01-31,7.7,-6.6,-0.8,67.3
23,중구,2059,4404484.8,42272,2023-01-31,7.7,-6.6,-0.8,67.3
24,중랑구,1931,3880665.23,32518,2023-01-31,7.7,-6.6,-0.8,67.3
