STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2058,4846394.09,45188,2023-01-19
강동구,2911,4972575.99,53274,2023-01-19
강북구,977,2079034.45,19157,2023-01-19
강서구,8978,13259595.63,121409,2023-01-19
관악구,1628,3036221.35,27839,2023-01-19
광진구,2900,5116275.09,47547,2023-01-19
구로구,2805,5581160.86,48824,2023-01-19
금천구,1383,2737303.57,21616,2023-01-19
노원구,3836,7333909.16,68970,2023-01-19
도봉구,1226,2468486.63,23453,2023-01-19
동대문구,2354,4727697.47,45715,2023-01-19
동작구,1232,2665315.24,22387,2023-01-19
마포구,3149,6354250.87,63991,2023-01-19
서대문구,1389,3003822.54,26032,2023-01-19
서초구,2023,4475043.05,40861,2023-01-19
성동구,2793,5936712.04,52799,2023-01-19
성북구,1389,2964172.21,26621,2023-01-19
송파구,6254,11557917.79,113199,2023-01-19
양천구,4294,7363303.26,67685,2023-01-19
영등포구,5704,10401751.95,101839,2023-01-19
용산구,1103,2446030.52,22319,2023-01-19
은평구,1712,3257625.6,29632,2023-01-19
종로구,2682,4825285.2,53471,2023-01-19
중구,1825,3524000.19,38058,2023-01-19
중랑구,1754,3378651.46,29589,2023-01-19
