STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1820,4064969.7,38422,2023-01-16
강동구,2740,4713503.31,45679,2023-01-16
강북구,842,1706209.45,16932,2023-01-16
강서구,8022,11050277.84,99238,2023-01-16
관악구,1409,2660384.38,22217,2023-01-16
광진구,2867,4931972.08,46824,2023-01-16
구로구,2384,4541785.95,39613,2023-01-16
금천구,1186,2192681.93,17998,2023-01-16
노원구,3375,6408273.55,59481,2023-01-16
도봉구,1097,2015953.49,19644,2023-01-16
동대문구,2141,4174122.74,38194,2023-01-16
동작구,1145,2182066.0,18584,2023-01-16
마포구,2819,5583779.64,53586,2023-01-16
서대문구,1206,2680469.2600000002,22199,2023-01-16
서초구,1706,3561585.81,33833,2023-01-16
성동구,2450,5064583.85,47280,2023-01-16
성북구,1319,2720676.04,24039,2023-01-16
송파구,5551,10013053.51,97958,2023-01-16
양천구,3863,6453086.86,61310,2023-01-16
영등포구,5253,9265158.18,91041,2023-01-16
용산구,1046,2330633.57,20092,2023-01-16
은평구,1471,2705356.03,24418,2023-01-16
종로구,2429,4033820.92,43356,2023-01-16
중구,1529,2672699.91,26503,2023-01-16
중랑구,1641,2987937.34,25594,2023-01-16
