STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1170,2407771.04,23820,2023-01-27
강동구,1726,2629305.35,29843,2023-01-27
강북구,561,1099779.26,10295,2023-01-27
강서구,5362,6977496.63,63589,2023-01-27
관악구,896,1413637.61,14403,2023-01-27
광진구,2084,3210290.57,33986,2023-01-27
구로구,1484,2534542.29,23897,2023-01-27
금천구,728,1196453.76,10591,2023-01-27
노원구,2426,4166157.29,40393,2023-01-27
도봉구,802,1411579.46,13960,2023-01-27
동대문구,1460,2663694.24,26167,2023-01-27
동작구,621,1095312.53,9667,2023-01-27
마포구,1835,3191008.2,35042,2023-01-27
서대문구,782,1537487.53,12843,2023-01-27
서초구,1106,2005067.95,21612,2023-01-27
성동구,1739,3073491.5100000002,31884,2023-01-27
성북구,887,1661492.63,15608,2023-01-27
송파구,3345,5333578.14,59015,2023-01-27
양천구,2500,3934451.61,36802,2023-01-27
영등포구,3196,5050360.83,52332,2023-01-27
용산구,643,1178409.55,11174,2023-01-27
은평구,969,1575785.48,16285,2023-01-27
종로구,1702,2686508.48,32524,2023-01-27
중구,1038,1782928.02,19461,2023-01-27
중랑구,1159,1909930.92,18947,2023-01-27
