STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1134,2457545.62,24416,2023-01-25
강동구,1639,2436864.49,26738,2023-01-25
강북구,526,915492.34,9030,2023-01-25
강서구,5218,6719776.78,62728,2023-01-25
관악구,910,1502541.08,15309,2023-01-25
광진구,1881,2871129.85,30190,2023-01-25
구로구,1511,2517546.78,24126,2023-01-25
금천구,742,1237679.38,10173,2023-01-25
노원구,2167,3727451.51,36469,2023-01-25
도봉구,742,1275058.48,12160,2023-01-25
동대문구,1276,2338742.66,23229,2023-01-25
동작구,658,1164952.17,10652,2023-01-25
마포구,1757,2964843.25,31569,2023-01-25
서대문구,804,1576242.04,13466,2023-01-25
서초구,1052,1924037.12,19831,2023-01-25
성동구,1546,2715362.31,27694,2023-01-25
성북구,809,1391186.08,13079,2023-01-25
송파구,3403,5326697.31,57753,2023-01-25
양천구,2480,3643909.84,37165,2023-01-25
영등포구,3198,5039637.01,51853,2023-01-25
용산구,606,1079148.82,10870,2023-01-25
은평구,861,1391530.43,14119,2023-01-25
종로구,1465,2279553.53,25930,2023-01-25
중구,909,1465767.27,16724,2023-01-25
중랑구,1035,1603472.75,16171,2023-01-25
