STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,635,1976925.86,17025,2023-01-22
강동구,988,1948140.16,17548,2023-01-22
강북구,581,1445898.8,12532,2023-01-22
강서구,2453,4462364.64,38570,2023-01-22
관악구,695,1820132.69,15315,2023-01-22
광진구,1095,2383679.03,20937,2023-01-22
구로구,858,2456290.13,19786,2023-01-22
금천구,316,964086.74,8118,2023-01-22
노원구,1646,3834526.58,31550,2023-01-22
도봉구,682,1746476.52,14311,2023-01-22
동대문구,829,2041502.23,17502,2023-01-22
동작구,476,1135982.95,10407,2023-01-22
마포구,1116,3175507.3,27388,2023-01-22
서대문구,521,1577362.83,12724,2023-01-22
서초구,625,1975582.87,16349,2023-01-22
성동구,774,2410525.17,21707,2023-01-22
성북구,583,1579598.79,13010,2023-01-22
송파구,1997,4778424.25,40307,2023-01-22
양천구,1442,2940819.19,24988,2023-01-22
영등포구,1521,3541533.34,31166,2023-01-22
용산구,423,1294352.55,10929,2023-01-22
은평구,704,1723769.25,13885,2023-01-22
종로구,633,1339960.82,12190,2023-01-22
중구,439,1052908.99,9076,2023-01-22
중랑구,720,1708298.1199999999,13488,2023-01-22
