STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,596,1334343.89,13664,2023-01-13
강동구,752,1352965.45,15324,2023-01-13
강북구,243,471012.72,5019,2023-01-13
강서구,3170,4889241.9,47378,2023-01-13
관악구,569,1177893.12,11384,2023-01-13
광진구,953,1612842.09,17093,2023-01-13
구로구,899,1812260.02,17514,2023-01-13
금천구,450,980593.71,8103,2023-01-13
노원구,1078,1926708.78,19144,2023-01-13
도봉구,387,733455.8099999999,8059,2023-01-13
동대문구,612,1279719.23,13295,2023-01-13
동작구,407,923263.66,8858,2023-01-13
마포구,1025,2151280.19,23117,2023-01-13
서대문구,426,942808.95,9090,2023-01-13
서초구,643,1447113.79,14875,2023-01-13
성동구,743,1623169.79,15826,2023-01-13
성북구,398,815610.1,8002,2023-01-13
송파구,1638,3075500.56,33963,2023-01-13
양천구,1468,2350274.31,25361,2023-01-13
영등포구,1724,3238887.08,33477,2023-01-13
용산구,298,690344.77,6178,2023-01-13
은평구,541,1041096.11,9525,2023-01-13
종로구,746,1368541.09,18387,2023-01-13
중구,550,1075826.84,12847,2023-01-13
중랑구,475,852782.11,8053,2023-01-13
