STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2322,22.900086132644272,2024-01-18,Thursday,False,False
강동구,2905,19.268846815834767,2024-01-18,Thursday,False,False
강북구,937,22.586979722518677,2024-01-18,Thursday,False,False
강서구,10158,13.841504233116755,2024-01-18,Thursday,False,False
관악구,1617,20.231292517006803,2024-01-18,Thursday,False,False
광진구,3468,18.525086505190313,2024-01-18,Thursday,False,False
구로구,3150,18.4031746031746,2024-01-18,Thursday,False,False
금천구,1620,17.21604938271605,2024-01-18,Thursday,False,False
노원구,3884,19.23455200823893,2024-01-18,Thursday,False,False
도봉구,1481,18.954085077650237,2024-01-18,Thursday,False,False
동대문구,2582,20.216111541440743,2024-01-18,Thursday,False,False
동작구,1343,22.16753536857781,2024-01-18,Thursday,False,False
마포구,3525,21.19631205673759,2024-01-18,Thursday,False,False
서대문구,1294,20.72179289026275,2024-01-18,Thursday,False,False
서초구,2145,22.92214452214452,2024-01-18,Thursday,False,False
성동구,3185,21.06718995290424,2024-01-18,Thursday,False,False
성북구,1676,18.963603818615752,2024-01-18,Thursday,False,False
송파구,6364,19.419861722187303,2024-01-18,Thursday,False,False
양천구,4667,17.492179130062137,2024-01-18,Thursday,False,False
영등포구,7016,19.65692702394527,2024-01-18,Thursday,False,False
용산구,1403,22.647897362794012,2024-01-18,Thursday,False,False
은평구,1685,20.312166172106824,2024-01-18,Thursday,False,False
종로구,3096,19.94702842377261,2024-01-18,Thursday,False,False
중구,2267,22.16056462284958,2024-01-18,Thursday,False,False
중랑구,1991,17.861878453038674,2024-01-18,Thursday,False,False
