STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,1957,22.098620337250892,2024-01-10,Wednesday,False,False
강동구,2568,17.98014018691589,2024-01-10,Wednesday,False,False
강북구,764,20.49738219895288,2024-01-10,Wednesday,False,False
강서구,9967,12.900270893950035,2024-01-10,Wednesday,False,False
관악구,1469,19.00272294077604,2024-01-10,Wednesday,False,False
광진구,3208,16.715087281795512,2024-01-10,Wednesday,False,False
구로구,2916,17.400891632373114,2024-01-10,Wednesday,False,False
금천구,1402,16.628388017118404,2024-01-10,Wednesday,False,False
노원구,3614,18.57802988378528,2024-01-10,Wednesday,False,False
도봉구,1330,17.87142857142857,2024-01-10,Wednesday,False,False
동대문구,2247,20.4797507788162,2024-01-10,Wednesday,False,False
동작구,1233,20.721816707218167,2024-01-10,Wednesday,False,False
마포구,3080,20.39025974025974,2024-01-10,Wednesday,False,False
서대문구,1207,19.0082850041425,2024-01-10,Wednesday,False,False
서초구,1739,19.451408855664173,2024-01-10,Wednesday,False,False
성동구,2850,20.253684210526316,2024-01-10,Wednesday,False,False
성북구,1376,17.965843023255815,2024-01-10,Wednesday,False,False
송파구,5085,18.192133726647,2024-01-10,Wednesday,False,False
양천구,4724,15.89817950889077,2024-01-10,Wednesday,False,False
영등포구,6516,18.06062001227747,2024-01-10,Wednesday,False,False
용산구,1147,21.486486486486488,2024-01-10,Wednesday,False,False
은평구,1537,18.36434612882238,2024-01-10,Wednesday,False,False
종로구,2550,19.467843137254903,2024-01-10,Wednesday,False,False
중구,1959,21.378764675855027,2024-01-10,Wednesday,False,False
중랑구,1737,16.2475532527346,2024-01-10,Wednesday,False,False
