STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5121,24.872095293887913,2024-11-15,Friday,False,False
강동구,6720,19.263244047619047,2024-11-15,Friday,False,False
강북구,2076,22.58766859344894,2024-11-15,Friday,False,False
강서구,20670,14.865553942912433,2024-11-15,Friday,False,False
관악구,2939,22.111602585913577,2024-11-15,Friday,False,False
광진구,7399,20.94823624814164,2024-11-15,Friday,False,False
구로구,6616,19.34582829504232,2024-11-15,Friday,False,False
금천구,3010,18.30265780730897,2024-11-15,Friday,False,False
노원구,9458,18.8308310425037,2024-11-15,Friday,False,False
도봉구,3349,20.710361301881157,2024-11-15,Friday,False,False
동대문구,5165,20.623620522749274,2024-11-15,Friday,False,False
동작구,2643,22.93340900491865,2024-11-15,Friday,False,False
마포구,7508,24.89211507725093,2024-11-15,Friday,False,False
서대문구,2863,22.531610199091862,2024-11-15,Friday,False,False
서초구,4634,25.437850668968494,2024-11-15,Friday,False,False
성동구,6296,23.935038119440915,2024-11-15,Friday,False,False
성북구,3285,20.974733637747338,2024-11-15,Friday,False,False
송파구,13703,20.698460191199008,2024-11-15,Friday,False,False
양천구,9807,18.3015193229326,2024-11-15,Friday,False,False
영등포구,15039,20.721324556154,2024-11-15,Friday,False,False
용산구,2879,25.161514414727336,2024-11-15,Friday,False,False
은평구,3896,20.813911704312115,2024-11-15,Friday,False,False
종로구,5293,21.15416587946344,2024-11-15,Friday,False,False
중구,3996,23.076826826826828,2024-11-15,Friday,False,False
중랑구,4473,18.859602056785157,2024-11-15,Friday,False,False
