STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,5436,24.235651214128037,2025-09-03,Wednesday,False,False
강동구,7491,18.51061273528234,2025-09-03,Wednesday,False,False
강북구,1779,21.247329960652053,2025-09-03,Wednesday,False,False
강서구,20448,14.33695226917058,2025-09-03,Wednesday,False,False
관악구,2943,22.166836561331973,2025-09-03,Wednesday,False,False
광진구,7098,19.75387433079741,2025-09-03,Wednesday,False,False
구로구,6545,18.443086325439268,2025-09-03,Wednesday,False,False
금천구,2822,18.135010630758327,2025-09-03,Wednesday,False,False
노원구,9308,18.66104426299957,2025-09-03,Wednesday,False,False
도봉구,3303,19.89221919467151,2025-09-03,Wednesday,False,False
동대문구,5115,20.440273704789835,2025-09-03,Wednesday,False,False
동작구,2715,23.320073664825046,2025-09-03,Wednesday,False,False
마포구,7103,23.586371955511755,2025-09-03,Wednesday,False,False
서대문구,2892,22.377939142461965,2025-09-03,Wednesday,False,False
서초구,4681,22.771843623157444,2025-09-03,Wednesday,False,False
성동구,5442,23.686879823594268,2025-09-03,Wednesday,False,False
성북구,3338,20.82893948472139,2025-09-03,Wednesday,False,False
송파구,13652,19.11126574860826,2025-09-03,Wednesday,False,False
양천구,9142,17.22566178079195,2025-09-03,Wednesday,False,False
영등포구,14086,19.824861564674144,2025-09-03,Wednesday,False,False
용산구,2867,24.049529124520404,2025-09-03,Wednesday,False,False
은평구,3550,19.652112676056337,2025-09-03,Wednesday,False,False
종로구,5293,21.096731532212356,2025-09-03,Wednesday,False,False
중구,3952,21.72596153846154,2025-09-03,Wednesday,False,False
중랑구,4136,17.500725338491296,2025-09-03,Wednesday,False,False
