STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,3400,20.45764705882353,2025-09-16,Tuesday,False,False
강동구,5386,16.54493130337913,2025-09-16,Tuesday,False,False
강북구,1290,20.769767441860466,2025-09-16,Tuesday,False,False
강서구,14696,13.189167120304845,2025-09-16,Tuesday,False,False
관악구,1946,19.464028776978417,2025-09-16,Tuesday,False,False
광진구,5113,18.842167025229806,2025-09-16,Tuesday,False,False
구로구,4583,17.376609207942394,2025-09-16,Tuesday,False,False
금천구,1941,14.76867594023699,2025-09-16,Tuesday,False,False
노원구,6402,16.657294595438927,2025-09-16,Tuesday,False,False
도봉구,2308,17.810658578856152,2025-09-16,Tuesday,False,False
동대문구,3722,19.455937667920473,2025-09-16,Tuesday,False,False
동작구,1668,19.03717026378897,2025-09-16,Tuesday,False,False
마포구,4409,21.45883420276707,2025-09-16,Tuesday,False,False
서대문구,1901,19.628616517622305,2025-09-16,Tuesday,False,False
서초구,3118,19.536241180243746,2025-09-16,Tuesday,False,False
성동구,4061,20.55848313223344,2025-09-16,Tuesday,False,False
성북구,2282,20.469325153374232,2025-09-16,Tuesday,False,False
송파구,9987,17.342745569240012,2025-09-16,Tuesday,False,False
양천구,6667,16.31408429578521,2025-09-16,Tuesday,False,False
영등포구,9874,17.628823171966783,2025-09-16,Tuesday,False,False
용산구,1762,22.308172531214527,2025-09-16,Tuesday,False,False
은평구,2450,18.29877551020408,2025-09-16,Tuesday,False,False
종로구,3448,18.135150812064964,2025-09-16,Tuesday,False,False
중구,2617,20.608712265953383,2025-09-16,Tuesday,False,False
중랑구,2776,16.917507204610953,2025-09-16,Tuesday,False,False
