STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,2141,22.711816907986922,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
강동구,2957,18.350355089617857,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
강북구,1023,20.93743890518084,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
강서구,9836,13.527246848312322,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
관악구,1699,19.300176574455563,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
광진구,3559,17.93818488339421,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
구로구,3041,17.424531404143373,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
금천구,1360,16.4,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
노원구,4759,17.601807102332423,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
도봉구,1697,19.038302887448438,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
동대문구,2584,20.58513931888545,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
동작구,1370,19.6,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
마포구,3328,20.16766826923077,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
서대문구,1283,19.981293842556507,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
서초구,2053,20.95713589868485,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
성동구,3163,19.945621245652863,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
성북구,1797,18.058430717863104,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
송파구,6299,18.770280996983647,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
양천구,4229,17.312839914873493,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
영등포구,6496,18.36853448275862,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
용산구,1306,19.69218989280245,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
은평구,1657,17.188292094146046,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
종로구,2848,20.0186095505618,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
중구,2076,21.578034682080926,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
중랑구,2221,17.026564610535793,2023-12-26,Tuesday,False,False,7.1,-2.7,0.2,73.1,0.0
