STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,1316,19.576747720364743,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
강동구,1961,16.852116267210608,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
강북구,723,18.473029045643152,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
강서구,6933,12.081494302610702,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
관악구,978,15.773006134969325,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
광진구,2287,15.730214254481854,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
구로구,1807,14.31267293857222,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
금천구,839,13.292014302741359,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
노원구,2986,15.139316811788346,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
도봉구,1030,16.015533980582525,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
동대문구,1564,16.927109974424553,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
동작구,684,18.4093567251462,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
마포구,1917,17.68701095461659,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
서대문구,768,17.865885416666668,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
서초구,1224,17.554738562091504,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
성동구,1990,17.95678391959799,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
성북구,1175,17.013617021276595,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
송파구,3934,16.408998474834775,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
양천구,2766,14.959508315256688,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
영등포구,3975,15.91446540880503,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
용산구,721,14.86130374479889,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
은평구,1004,15.25,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
종로구,1818,17.160066006600662,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
중구,1183,18.7396449704142,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
중랑구,1352,15.225591715976332,2023-12-22,Friday,False,False,-8.1,-14.7,-16.8,51.9,0.0
