STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,2622,27.458810068649885,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
강동구,5004,20.289168665067944,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
강북구,1220,23.43688524590164,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
강서구,7918,15.504925486233898,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
관악구,2177,21.43500229673863,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
광진구,5138,20.065784351887896,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
구로구,2684,19.456408345752607,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
금천구,933,19.7470525187567,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
노원구,5745,19.201566579634466,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
도봉구,2047,21.021983390327307,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
동대문구,3195,21.585602503912362,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
동작구,1518,24.009222661396574,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
마포구,4225,26.71621301775148,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
서대문구,1492,25.157506702412867,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
서초구,2221,26.976587122917604,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
성동구,2824,25.334277620396602,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
성북구,2090,20.697129186602872,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
송파구,8685,22.466551525618883,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
양천구,4430,17.538600451467268,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
영등포구,5476,22.00712198685172,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
용산구,1511,24.683653209794837,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
은평구,2123,19.64955252001884,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
종로구,2099,20.117675083373033,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
중구,1484,21.049191374663074,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
중랑구,3007,19.152311273694714,2023-07-30,Sunday,False,True,35.0,25.1,30.8,70.9,0.022
