STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,5633,26.63642819101722,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
강동구,8202,19.722628627164106,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
강북구,2687,21.187569780424266,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
강서구,23219,15.131099530556872,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
관악구,4891,22.130852586383153,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
광진구,9067,21.01720524980699,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
구로구,7936,19.18359375,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
금천구,3764,18.018331562167905,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
노원구,11106,19.274446245272827,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
도봉구,4034,20.835647000495786,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
동대문구,6646,21.473668371953053,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
동작구,3725,24.69744966442953,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
마포구,9293,25.525126439255352,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
서대문구,3765,24.13386454183267,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
서초구,5914,26.167061210686505,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
성동구,7255,25.67842866988284,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
성북구,4426,19.950971531857206,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
송파구,16522,21.21764919501271,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
양천구,11316,17.7471721456345,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
영등포구,16445,21.942900577683186,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
용산구,3641,26.730568525130458,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
은평구,4639,20.916361284759645,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
종로구,7015,20.23934426229508,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
중구,4622,21.9106447425357,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
중랑구,5443,18.98236266764652,2023-07-07,Friday,False,False,31.1,23.6,27.6,64.3,0.0
