STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,2656,20.93147590361446,2024-12-09,Monday,False,False
강동구,3551,17.735849056603772,2024-12-09,Monday,False,False
강북구,1113,19.52201257861635,2024-12-09,Monday,False,False
강서구,12713,12.552977267364115,2024-12-09,Monday,False,False
관악구,1641,18.670932358318097,2024-12-09,Monday,False,False
광진구,4166,17.933749399903984,2024-12-09,Monday,False,False
구로구,3944,16.71450304259635,2024-12-09,Monday,False,False
금천구,1949,15.22267829656234,2024-12-09,Monday,False,False
노원구,5485,17.168094804010938,2024-12-09,Monday,False,False
도봉구,1802,18.43729189789123,2024-12-09,Monday,False,False
동대문구,3093,19.160362107985776,2024-12-09,Monday,False,False
동작구,1432,19.344972067039105,2024-12-09,Monday,False,False
마포구,3776,20.0948093220339,2024-12-09,Monday,False,False
서대문구,1398,20.113733905579398,2024-12-09,Monday,False,False
서초구,2316,21.16839378238342,2024-12-09,Monday,False,False
성동구,3339,19.298891883797545,2024-12-09,Monday,False,False
성북구,1848,18.82034632034632,2024-12-09,Monday,False,False
송파구,7687,17.750357746845324,2024-12-09,Monday,False,False
양천구,5642,16.443459766040412,2024-12-09,Monday,False,False
영등포구,8768,17.743613138686133,2024-12-09,Monday,False,False
용산구,1393,20.05886575735822,2024-12-09,Monday,False,False
은평구,1951,17.704766786263455,2024-12-09,Monday,False,False
종로구,3166,19.62918509159823,2024-12-09,Monday,False,False
중구,2369,21.217391304347824,2024-12-09,Monday,False,False
중랑구,2390,16.18242677824268,2024-12-09,Monday,False,False
