STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,6146,24.923364790107385,2024-07-12,Friday,False,False
강동구,7749,19.074332171893147,2024-07-12,Friday,False,False
강북구,2239,20.88476998660116,2024-07-12,Friday,False,False
강서구,22385,14.65986151440697,2024-07-12,Friday,False,False
관악구,3682,22.02607278652906,2024-07-12,Friday,False,False
광진구,8046,19.64292816306239,2024-07-12,Friday,False,False
구로구,7574,18.495775019804594,2024-07-12,Friday,False,False
금천구,3427,16.996498395097753,2024-07-12,Friday,False,False
노원구,11055,18.138127544097692,2024-07-12,Friday,False,False
도봉구,3968,19.565020161290324,2024-07-12,Friday,False,False
동대문구,5658,20.9802050194415,2024-07-12,Friday,False,False
동작구,3093,24.311348205625606,2024-07-12,Friday,False,False
마포구,8029,24.83298044588367,2024-07-12,Friday,False,False
서대문구,3166,22.06443461781428,2024-07-12,Friday,False,False
서초구,5480,23.213503649635037,2024-07-12,Friday,False,False
성동구,7048,24.019863791146424,2024-07-12,Friday,False,False
성북구,3762,20.91866028708134,2024-07-12,Friday,False,False
송파구,16477,19.974509922922863,2024-07-12,Friday,False,False
양천구,10794,17.691217342968315,2024-07-12,Friday,False,False
영등포구,15671,20.754961393657073,2024-07-12,Friday,False,False
용산구,3274,25.089798411728772,2024-07-12,Friday,False,False
은평구,4214,19.971048884670147,2024-07-12,Friday,False,False
종로구,6109,20.69356686855459,2024-07-12,Friday,False,False
중구,4522,21.814904909332153,2024-07-12,Friday,False,False
중랑구,4910,18.371894093686354,2024-07-12,Friday,False,False
