STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,4560,20.594956140350877,2024-07-09,Tuesday,False,False
강동구,5711,17.463316406933988,2024-07-09,Tuesday,False,False
강북구,1663,19.976548406494288,2024-07-09,Tuesday,False,False
강서구,17196,13.20522214468481,2024-07-09,Tuesday,False,False
관악구,2482,20.09307010475423,2024-07-09,Tuesday,False,False
광진구,5544,17.752525252525253,2024-07-09,Tuesday,False,False
구로구,5619,16.850329240078306,2024-07-09,Tuesday,False,False
금천구,2610,14.457471264367816,2024-07-09,Tuesday,False,False
노원구,8588,16.743595714951095,2024-07-09,Tuesday,False,False
도봉구,3050,17.853770491803278,2024-07-09,Tuesday,False,False
동대문구,4099,19.537692120029277,2024-07-09,Tuesday,False,False
동작구,2020,19.849009900990097,2024-07-09,Tuesday,False,False
마포구,5484,20.706601021152444,2024-07-09,Tuesday,False,False
서대문구,2418,19.839536807278744,2024-07-09,Tuesday,False,False
서초구,3727,20.27931312047223,2024-07-09,Tuesday,False,False
성동구,5048,19.851426307448495,2024-07-09,Tuesday,False,False
성북구,2905,18.82857142857143,2024-07-09,Tuesday,False,False
송파구,11812,18.56730443616661,2024-07-09,Tuesday,False,False
양천구,7586,16.23978381228579,2024-07-09,Tuesday,False,False
영등포구,11669,18.129145599451537,2024-07-09,Tuesday,False,False
용산구,2101,20.69252736792004,2024-07-09,Tuesday,False,False
은평구,3223,17.179336022339434,2024-07-09,Tuesday,False,False
종로구,4689,18.68884623587119,2024-07-09,Tuesday,False,False
중구,3424,20.515771028037385,2024-07-09,Tuesday,False,False
중랑구,3819,16.65147944488086,2024-07-09,Tuesday,False,False
