STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,3794,30.968107538218238,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
강동구,6083,22.464737793851718,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
강북구,2130,23.714084507042255,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
강서구,14496,18.784699227373068,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
관악구,4417,24.70115462983926,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
광진구,6956,23.421506612995973,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
구로구,4810,24.58066528066528,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
금천구,1760,26.405113636363637,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
노원구,8325,21.916756756756758,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
도봉구,2914,23.77522306108442,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
동대문구,4520,24.394690265486727,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
동작구,3125,26.97184,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
마포구,6950,30.73525179856115,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
서대문구,2630,27.443726235741444,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
서초구,4024,30.916749502982107,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
성동구,4813,29.58175773945564,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
성북구,3493,23.1096478671629,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
송파구,12808,24.464787632729543,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
양천구,8324,20.696540124939933,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
영등포구,10296,27.255827505827504,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
용산구,3146,29.730451366815004,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
은평구,3664,24.137554585152838,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
종로구,4406,22.719473445301862,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
중구,2556,24.025039123630673,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
중랑구,4193,21.232530407822562,2022-07-09,Saturday,False,True,30.6,24.1,28.9,82.1,0.094
