STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend,tempmax,tempmin,feelslike,humidity,precip
강남구,4581,27.414538310412574,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
강동구,6949,18.975104331558498,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
강북구,1932,21.81366459627329,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
강서구,17674,15.644506054090755,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
관악구,4152,22.828516377649326,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
광진구,7105,20.562702322308233,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
구로구,5661,20.674969086733793,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
금천구,2802,20.16738044254104,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
노원구,8715,19.147102696500287,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
도봉구,2851,21.207295685724308,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
동대문구,5208,20.626536098310293,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
동작구,3136,24.319515306122447,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
마포구,7476,24.162653825575173,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
서대문구,2933,22.100238663484486,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
서초구,4792,26.179674457429048,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
성동구,5606,24.281484124152694,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
성북구,3561,21.07469811850604,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
송파구,14319,21.327676513723027,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
양천구,8541,17.569137103383678,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
영등포구,11926,22.37506288780815,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
용산구,3124,26.73463508322663,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
은평구,3337,19.719808210967937,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
종로구,5683,20.944923455921167,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
중구,3989,22.96891451491602,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
중랑구,4260,19.191314553990612,2022-07-08,Friday,False,False,28.0,24.9,27.3,83.3,1.981
