STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,3774,23.171701112877585,2025-03-20,Thursday,False,False
강동구,5000,18.7744,2025-03-20,Thursday,False,False
강북구,1350,21.383703703703702,2025-03-20,Thursday,False,False
강서구,13880,13.852017291066282,2025-03-20,Thursday,False,False
관악구,2049,23.192288921425085,2025-03-20,Thursday,False,False
광진구,5737,19.004357678229038,2025-03-20,Thursday,False,False
구로구,4413,17.96464989802855,2025-03-20,Thursday,False,False
금천구,2087,18.247244849065645,2025-03-20,Thursday,False,False
노원구,6565,18.127341964965726,2025-03-20,Thursday,False,False
도봉구,2083,20.080652904464714,2025-03-20,Thursday,False,False
동대문구,3795,19.79209486166008,2025-03-20,Thursday,False,False
동작구,1681,22.73408685306365,2025-03-20,Thursday,False,False
마포구,5031,22.164182071158816,2025-03-20,Thursday,False,False
서대문구,2136,20.830524344569287,2025-03-20,Thursday,False,False
서초구,3352,23.45375894988067,2025-03-20,Thursday,False,False
성동구,4382,22.17549064354176,2025-03-20,Thursday,False,False
성북구,2284,19.567863397548162,2025-03-20,Thursday,False,False
송파구,9942,19.20398310199155,2025-03-20,Thursday,False,False
양천구,6478,16.650046310589687,2025-03-20,Thursday,False,False
영등포구,10476,19.355765559373808,2025-03-20,Thursday,False,False
용산구,1860,23.712365591397848,2025-03-20,Thursday,False,False
은평구,2401,19.31945022907122,2025-03-20,Thursday,False,False
종로구,3382,21.15523358959196,2025-03-20,Thursday,False,False
중구,2791,21.29344321031888,2025-03-20,Thursday,False,False
중랑구,2807,18.006768792304953,2025-03-20,Thursday,False,False
