STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,4590,25.68300653594771,2025-03-26,Wednesday,False,False
강동구,5657,18.885274880678804,2025-03-26,Wednesday,False,False
강북구,1719,22.73821989528796,2025-03-26,Wednesday,False,False
강서구,16177,14.587562588860727,2025-03-26,Wednesday,False,False
관악구,2699,21.5779918488329,2025-03-26,Wednesday,False,False
광진구,7162,19.449036581960346,2025-03-26,Wednesday,False,False
구로구,5339,19.02640943997003,2025-03-26,Wednesday,False,False
금천구,2508,18.33572567783094,2025-03-26,Wednesday,False,False
노원구,7748,19.386293236964377,2025-03-26,Wednesday,False,False
도봉구,2640,21.132575757575758,2025-03-26,Wednesday,False,False
동대문구,4452,20.789083557951482,2025-03-26,Wednesday,False,False
동작구,2252,24.597690941385434,2025-03-26,Wednesday,False,False
마포구,6440,24.342391304347824,2025-03-26,Wednesday,False,False
서대문구,2556,22.422926447574334,2025-03-26,Wednesday,False,False
서초구,4272,25.03230337078652,2025-03-26,Wednesday,False,False
성동구,5578,24.903370383650053,2025-03-26,Wednesday,False,False
성북구,2826,21.248407643312103,2025-03-26,Wednesday,False,False
송파구,12772,20.343250861259005,2025-03-26,Wednesday,False,False
양천구,7735,17.469424692954103,2025-03-26,Wednesday,False,False
영등포구,12836,20.545341227796822,2025-03-26,Wednesday,False,False
용산구,2705,26.306099815157115,2025-03-26,Wednesday,False,False
은평구,2911,20.184816214359326,2025-03-26,Wednesday,False,False
종로구,4068,23.134955752212388,2025-03-26,Wednesday,False,False
중구,3482,24.360137851809306,2025-03-26,Wednesday,False,False
중랑구,3578,19.752934600335383,2025-03-26,Wednesday,False,False
