STA_LOC,USE_CNT,AVG_MOVE_TIME,DATE,Day_of_Week,Is_Holiday,Is_Weekend
강남구,3030,22.608250825082507,2025-03-06,Thursday,False,False
강동구,4213,18.74863517683361,2025-03-06,Thursday,False,False
강북구,1175,21.347234042553193,2025-03-06,Thursday,False,False
강서구,12685,13.42845880961766,2025-03-06,Thursday,False,False
관악구,1732,21.45554272517321,2025-03-06,Thursday,False,False
광진구,4680,18.38440170940171,2025-03-06,Thursday,False,False
구로구,3876,18.295665634674922,2025-03-06,Thursday,False,False
금천구,1886,16.683457051961824,2025-03-06,Thursday,False,False
노원구,5515,17.958839528558478,2025-03-06,Thursday,False,False
도봉구,1760,20.026704545454546,2025-03-06,Thursday,False,False
동대문구,3304,20.003026634382568,2025-03-06,Thursday,False,False
동작구,1497,22.061456245824985,2025-03-06,Thursday,False,False
마포구,4111,21.710532717100463,2025-03-06,Thursday,False,False
서대문구,1852,20.314794816414686,2025-03-06,Thursday,False,False
서초구,2767,22.010480664980122,2025-03-06,Thursday,False,False
성동구,3825,21.225882352941177,2025-03-06,Thursday,False,False
성북구,1862,20.08324382384533,2025-03-06,Thursday,False,False
송파구,8442,18.699004975124378,2025-03-06,Thursday,False,False
양천구,5741,16.269291064274515,2025-03-06,Thursday,False,False
영등포구,8845,18.53985302430752,2025-03-06,Thursday,False,False
용산구,1626,21.22939729397294,2025-03-06,Thursday,False,False
은평구,2031,19.032003938946332,2025-03-06,Thursday,False,False
종로구,3641,19.52430650920077,2025-03-06,Thursday,False,False
중구,2611,21.533512064343164,2025-03-06,Thursday,False,False
중랑구,2518,18.55520254169976,2025-03-06,Thursday,False,False
