STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1453,2850608.55,26112,2024-01-22
강동구,1960,3002557.76,32806,2024-01-22
강북구,604,1083775.54,11771,2024-01-22
강서구,7492,9640208.9,86254,2024-01-22
관악구,978,1734249.8800000001,16255,2024-01-22
광진구,2325,3438254.35,36025,2024-01-22
구로구,1924,3276811.4,28027,2024-01-22
금천구,970,1579908.19,13151,2024-01-22
노원구,2637,4539203.66,43723,2024-01-22
도봉구,892,1503067.21,14499,2024-01-22
동대문구,1490,2655316.45,25878,2024-01-22
동작구,767,1376621.78,13101,2024-01-22
마포구,1983,3516546.61,34642,2024-01-22
서대문구,795,1603031.94,13476,2024-01-22
서초구,1306,2262131.96,23870,2024-01-22
성동구,1914,3354237.4,32411,2024-01-22
성북구,1013,1734080.56,16821,2024-01-22
송파구,4327,6726743.78,75914,2024-01-22
양천구,2974,4617572.96,45033,2024-01-22
영등포구,4433,6867733.28,68966,2024-01-22
용산구,728,1370599.53,12408,2024-01-22
은평구,1015,1692983.32,17932,2024-01-22
종로구,1648,2492204.24,28256,2024-01-22
중구,1219,2105987.98,24218,2024-01-22
중랑구,1294,2092662.56,17989,2024-01-22
