STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1170,2706102.41,23977,2024-01-20
강동구,1950,3420460.74,33891,2024-01-20
강북구,689,1512854.04,14502,2024-01-20
강서구,5294,7644773.85,68583,2024-01-20
관악구,1037,2099833.23,17969,2024-01-20
광진구,1965,3524055.84,36076,2024-01-20
구로구,1596,3182011.72,27287,2024-01-20
금천구,551,1094288.44,9411,2024-01-20
노원구,2827,5408829.88,48984,2024-01-20
도봉구,998,1963658.34,16885,2024-01-20
동대문구,1498,3275511.48,31885,2024-01-20
동작구,782,1786609.46,15313,2024-01-20
마포구,1748,3667815.88,35638,2024-01-20
서대문구,842,1958305.14,16652,2024-01-20
서초구,1016,2258807.22,20709,2024-01-20
성동구,1392,2912049.89,26248,2024-01-20
성북구,1167,2575429.28,23919,2024-01-20
송파구,3647,6889458.15,67698,2024-01-20
양천구,3070,5167857.12,49276,2024-01-20
영등포구,3241,5574617.08,56041,2024-01-20
용산구,680,1683905.95,14387,2024-01-20
은평구,1180,2105417.63,19706,2024-01-20
종로구,1220,2171776.17,22048,2024-01-20
중구,788,1621162.34,15545,2024-01-20
중랑구,1436,2724817.41,24144,2024-01-20
