STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1309,2356197.57,24722,2024-01-23
강동구,1824,2693864.11,29770,2024-01-23
강북구,548,1002786.43,10126,2024-01-23
강서구,6480,8092033.07,74484,2024-01-23
관악구,948,1533550.01,15124,2024-01-23
광진구,2097,2998263.58,32385,2024-01-23
구로구,1860,3017179.49,26300,2024-01-23
금천구,893,1412977.11,11530,2024-01-23
노원구,2317,3657891.5,35137,2024-01-23
도봉구,802,1309153.12,12399,2024-01-23
동대문구,1448,2521144.67,24886,2024-01-23
동작구,693,1147832.25,11382,2024-01-23
마포구,1792,3033737.16,30415,2024-01-23
서대문구,743,1403108.18,11815,2024-01-23
서초구,1203,2045641.38,21440,2024-01-23
성동구,1801,2869415.18,28951,2024-01-23
성북구,920,1442746.91,14943,2024-01-23
송파구,3825,5811480.9,62933,2024-01-23
양천구,2639,3939096.23,39434,2024-01-23
영등포구,3929,5616702.19,61590,2024-01-23
용산구,627,1081857.13,10098,2024-01-23
은평구,951,1439970.4,14119,2024-01-23
종로구,1671,2450511.42,28710,2024-01-23
중구,1116,1905212.54,22346,2024-01-23
중랑구,1162,1759865.22,17322,2024-01-23
