STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1631,4427781.63,41187,2024-01-06
강동구,2503,4820605.0,49824,2024-01-06
강북구,913,2105070.21,19474,2024-01-06
강서구,6788,10858293.07,96124,2024-01-06
관악구,1561,3443039.57,32213,2024-01-06
광진구,2701,5240538.03,50788,2024-01-06
구로구,2312,4974920.86,44410,2024-01-06
금천구,828,1972834.05,16154,2024-01-06
노원구,3967,7890855.71,75120,2024-01-06
도봉구,1468,3294656.69,29326,2024-01-06
동대문구,1950,4468419.19,42367,2024-01-06
동작구,1146,2706056.2,23821,2024-01-06
마포구,2506,6061640.67,57674,2024-01-06
서대문구,1076,2857080.13,23234,2024-01-06
서초구,1565,4045196.12,38666,2024-01-06
성동구,1949,4746775.54,44763,2024-01-06
성북구,1473,3335353.17,30676,2024-01-06
송파구,5351,10815996.33,107373,2024-01-06
양천구,3976,7038789.56,69504,2024-01-06
영등포구,4498,8781676.12,90101,2024-01-06
용산구,1005,2586876.85,22262,2024-01-06
은평구,1506,3374715.14,31722,2024-01-06
종로구,1646,3143918.59,32116,2024-01-06
중구,1099,2447595.46,24694,2024-01-06
중랑구,1762,3411452.16,30238,2024-01-06
