STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2597,6464774.59,57842,2024-01-02
강동구,3310,5777030.2299999995,60496,2024-01-02
강북구,1163,2602809.18,26067,2024-01-02
강서구,11772,17491249.86,155540,2024-01-02
관악구,1928,4113892.9899999998,38454,2024-01-02
광진구,3811,6613653.25,64134,2024-01-02
구로구,3688,7700513.53,63558,2024-01-02
금천구,1865,3862724.3,29989,2024-01-02
노원구,4742,9038021.19,86864,2024-01-02
도봉구,1835,3905762.21,36308,2024-01-02
동대문구,2872,5967513.48,56605,2024-01-02
동작구,1675,3742361.36,33654,2024-01-02
마포구,3869,8447464.63,78719,2024-01-02
서대문구,1619,3974205.76,31352,2024-01-02
서초구,2401,5480465.3,49512,2024-01-02
성동구,3615,7825670.46,70816,2024-01-02
성북구,1923,4033763.5,38047,2024-01-02
송파구,7329,13534562.15,138017,2024-01-02
양천구,5606,9796702.8,93223,2024-01-02
영등포구,8078,15311713.07,145948,2024-01-02
용산구,1489,3518392.71,30540,2024-01-02
은평구,1949,3754355.63,35141,2024-01-02
종로구,2880,5233189.96,54528,2024-01-02
중구,2122,4364698.53,44829,2024-01-02
중랑구,2263,4301112.99,38806,2024-01-02
