STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2322,6047247.84,53174,2024-01-18
강동구,2905,5130985.84,55976,2024-01-18
강북구,937,2076284.82,21164,2024-01-18
강서구,10158,15203316.18,140602,2024-01-18
관악구,1617,3511804.04,32714,2024-01-18
광진구,3468,6541323.13,64245,2024-01-18
구로구,3150,6864620.54,57970,2024-01-18
금천구,1620,3476868.51,27890,2024-01-18
노원구,3884,7719296.46,74707,2024-01-18
도봉구,1481,3122374.27,28071,2024-01-18
동대문구,2582,5329331.26,52198,2024-01-18
동작구,1343,3266005.22,29771,2024-01-18
마포구,3525,7969720.78,74717,2024-01-18
서대문구,1294,3116208.56,26814,2024-01-18
서초구,2145,5173688.22,49168,2024-01-18
성동구,3185,7333462.56,67099,2024-01-18
성북구,1676,3522659.1,31783,2024-01-18
송파구,6364,11984071.17,123588,2024-01-18
양천구,4667,8397228.04,81636,2024-01-18
영등포구,7016,14100957.35,137913,2024-01-18
용산구,1403,3742892.64,31775,2024-01-18
은평구,1685,3334151.91,34226,2024-01-18
종로구,3096,5947382.48,61756,2024-01-18
중구,2267,4842739.62,50238,2024-01-18
중랑구,1991,3763921.17,35563,2024-01-18
