STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1986,4812513.4,39638,2024-01-03
강동구,2729,4734565.33,50145,2024-01-03
강북구,952,1860365.29,19633,2024-01-03
강서구,10705,15588230.44,138619,2024-01-03
관악구,1498,2885029.8,26344,2024-01-03
광진구,3323,5638136.17,54382,2024-01-03
구로구,3014,5938780.22,48343,2024-01-03
금천구,1326,2702318.75,21494,2024-01-03
노원구,4063,7437772.03,69102,2024-01-03
도봉구,1422,2754845.49,24635,2024-01-03
동대문구,2472,5232042.07,48337,2024-01-03
동작구,1320,2826278.31,24367,2024-01-03
마포구,3262,7157965.56,68084,2024-01-03
서대문구,1389,3180788.95,24453,2024-01-03
서초구,1963,4310682.75,38667,2024-01-03
성동구,3027,6197052.5200000005,56991,2024-01-03
성북구,1619,3240848.73,28044,2024-01-03
송파구,5391,9988585.81,97083,2024-01-03
양천구,4645,7908802.3,73829,2024-01-03
영등포구,6387,11712808.48,112684,2024-01-03
용산구,1207,2718504.94,23139,2024-01-03
은평구,1613,2901857.01,27111,2024-01-03
종로구,2612,4627967.84,48424,2024-01-03
중구,1885,3955645.54,40287,2024-01-03
중랑구,1998,3552396.3,32579,2024-01-03
