STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2010,4438596.89,41326,2024-01-08
강동구,2623,4183858.46,46454,2024-01-08
강북구,860,1663735.12,17614,2024-01-08
강서구,8689,11972110.79,112445,2024-01-08
관악구,1418,2577920.68,25339,2024-01-08
광진구,3023,4933493.28,49646,2024-01-08
구로구,2739,5338227.61,45933,2024-01-08
금천구,1354,2561257.2,20580,2024-01-08
노원구,3838,6782858.79,65066,2024-01-08
도봉구,1472,2916022.11,25195,2024-01-08
동대문구,2145,3983257.97,39908,2024-01-08
동작구,1208,2471671.86,21585,2024-01-08
마포구,2549,5043121.97,48222,2024-01-08
서대문구,1101,2362043.72,19705,2024-01-08
서초구,1870,3696495.33,35693,2024-01-08
성동구,2770,5486287.84,50126,2024-01-08
성북구,1446,2799954.01,25585,2024-01-08
송파구,5418,9294413.98,100124,2024-01-08
양천구,4280,6887332.07,65958,2024-01-08
영등포구,5985,10346613.97,105586,2024-01-08
용산구,1009,1989507.35,18203,2024-01-08
은평구,1344,2405724.21,24142,2024-01-08
종로구,2308,3893045.44,42195,2024-01-08
중구,1717,3256258.51,35934,2024-01-08
중랑구,1778,3121593.38,29378,2024-01-08
