STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2347,5852006.61,51037,2024-01-29
강동구,3262,5623113.32,58210,2024-01-29
강북구,958,1920168.19,20844,2024-01-29
강서구,10854,16175556.92,142599,2024-01-29
관악구,1621,3261111.82,30626,2024-01-29
광진구,3584,6802570.84,62740,2024-01-29
구로구,3339,6895431.25,54575,2024-01-29
금천구,1591,3489490.33,25950,2024-01-29
노원구,4252,8314981.37,76807,2024-01-29
도봉구,1472,3214731.48,28956,2024-01-29
동대문구,2765,5824294.17,53388,2024-01-29
동작구,1309,3163623.4,27400,2024-01-29
마포구,3482,7879098.62,70352,2024-01-29
서대문구,1423,3416032.2,27179,2024-01-29
서초구,2187,5044104.7,43469,2024-01-29
성동구,3243,7434852.22,66236,2024-01-29
성북구,1715,3633819.06,33017,2024-01-29
송파구,6820,12829520.96,130190,2024-01-29
양천구,4843,8364237.31,80355,2024-01-29
영등포구,7179,13508169.25,130283,2024-01-29
용산구,1308,3235817.81,27151,2024-01-29
은평구,1855,3580534.76,33600,2024-01-29
종로구,3079,5679010.47,59386,2024-01-29
중구,2181,4577537.53,46887,2024-01-29
중랑구,2135,4268151.84,37178,2024-01-29
