STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2684,6473884.66,58141,2024-01-04
강동구,3579,6248470.48,64858,2024-01-04
강북구,1195,2400875.41,24534,2024-01-04
강서구,12552,18604266.55,165104,2024-01-04
관악구,1954,4027758.99,36780,2024-01-04
광진구,4011,6876334.18,68423,2024-01-04
구로구,3852,7909413.88,63916,2024-01-04
금천구,1851,3787944.19,29091,2024-01-04
노원구,4920,9238297.47,85616,2024-01-04
도봉구,1825,3797814.91,34532,2024-01-04
동대문구,3135,6545920.57,60746,2024-01-04
동작구,1662,3691576.7,32595,2024-01-04
마포구,3976,8795726.02,77016,2024-01-04
서대문구,1708,4072321.87,31603,2024-01-04
서초구,2511,5572391.84,51497,2024-01-04
성동구,3720,8112788.31,74563,2024-01-04
성북구,2106,4200502.47,38759,2024-01-04
송파구,7435,14013508.39,139679,2024-01-04
양천구,5631,9892225.57,94335,2024-01-04
영등포구,7963,14412177.09,138404,2024-01-04
용산구,1570,3635768.19,32373,2024-01-04
은평구,2072,3919609.88,37815,2024-01-04
종로구,3302,6125609.37,63685,2024-01-04
중구,2487,5087422.59,51068,2024-01-04
중랑구,2407,4520316.21,39902,2024-01-04
