STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1508,3084099.89,28440,2024-01-24
강동구,2058,3231268.79,34622,2024-01-24
강북구,648,1229496.72,14018,2024-01-24
강서구,7484,9431581.46,86738,2024-01-24
관악구,1027,1713110.75,17867,2024-01-24
광진구,2460,3719296.83,38912,2024-01-24
구로구,2053,3471418.79,29764,2024-01-24
금천구,1066,1716589.85,14328,2024-01-24
노원구,2808,4691910.34,45369,2024-01-24
도봉구,963,1696290.93,16444,2024-01-24
동대문구,1674,3063345.32,30063,2024-01-24
동작구,838,1553728.1,14486,2024-01-24
마포구,2130,3707959.75,37281,2024-01-24
서대문구,850,1698441.33,13567,2024-01-24
서초구,1388,2410466.06,25615,2024-01-24
성동구,2103,3673994.55,39055,2024-01-24
성북구,1107,1996748.83,18615,2024-01-24
송파구,4390,6744836.37,73093,2024-01-24
양천구,3020,4615564.87,43811,2024-01-24
영등포구,4510,6930964.74,70280,2024-01-24
용산구,816,1506114.12,14162,2024-01-24
은평구,1177,1980983.58,20651,2024-01-24
종로구,1961,3064338.29,34923,2024-01-24
중구,1338,2278696.4,24778,2024-01-24
중랑구,1396,2379119.07,21066,2024-01-24
