STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1267,3690533.93,34215,2024-01-01
강동구,1784,3423553.24,36542,2024-01-01
강북구,708,1672334.22,15026,2024-01-01
강서구,5573,10150801.66,92953,2024-01-01
관악구,1397,3795048.84,32995,2024-01-01
광진구,2219,4837292.48,45977,2024-01-01
구로구,1925,5260329.79,43789,2024-01-01
금천구,628,1488064.6,12377,2024-01-01
노원구,2596,5321393.59,51525,2024-01-01
도봉구,1041,2591605.15,22621,2024-01-01
동대문구,1482,3680786.42,33810,2024-01-01
동작구,1123,3099404.49,28409,2024-01-01
마포구,2612,7331392.61,66926,2024-01-01
서대문구,1010,3057158.46,25237,2024-01-01
서초구,1188,3580565.64,33632,2024-01-01
성동구,1594,4537056.93,40973,2024-01-01
성북구,1009,2323353.93,21425,2024-01-01
송파구,3914,8858255.09,88795,2024-01-01
양천구,3348,6589242.76,62709,2024-01-01
영등포구,3923,9120658.22,85444,2024-01-01
용산구,1052,3117368.32,25417,2024-01-01
은평구,1377,3352485.98,30377,2024-01-01
종로구,1490,3223433.2,32141,2024-01-01
중구,1040,2690471.34,27784,2024-01-01
중랑구,1328,2803568.18,26731,2024-01-01
