STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,842,2050960.87,20551,2024-01-07
강동구,1402,2327291.47,24052,2024-01-07
강북구,529,1021103.34,10296,2024-01-07
강서구,3177,4559127.1,43631,2024-01-07
관악구,1009,2008888.0,18661,2024-01-07
광진구,1632,2882824.47,28829,2024-01-07
구로구,1443,2584092.47,23500,2024-01-07
금천구,437,908527.58,8456,2024-01-07
노원구,2416,4495053.66,41796,2024-01-07
도봉구,950,1877721.2,17649,2024-01-07
동대문구,1067,2149433.27,22352,2024-01-07
동작구,733,1422312.35,14030,2024-01-07
마포구,1240,2443895.03,26045,2024-01-07
서대문구,548,1221065.33,12182,2024-01-07
서초구,844,1786767.68,16922,2024-01-07
성동구,1050,2186369.83,21906,2024-01-07
성북구,813,1501241.6,15259,2024-01-07
송파구,2600,4696472.36,49940,2024-01-07
양천구,2439,4061730.97,40882,2024-01-07
영등포구,2599,4205542.79,44147,2024-01-07
용산구,506,1171250.93,10246,2024-01-07
은평구,789,1539364.96,15088,2024-01-07
종로구,855,1390884.6199999999,15205,2024-01-07
중구,508,961217.94,10340,2024-01-07
중랑구,1025,1880209.54,16721,2024-01-07
