STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,1849,5106262.35,47012,2024-01-13
강동구,2876,5225825.66,54440,2024-01-13
강북구,943,2150794.3,19649,2024-01-13
강서구,7740,12237115.09,110302,2024-01-13
관악구,1616,3620322.44,32922,2024-01-13
광진구,3095,6226920.81,57093,2024-01-13
구로구,2572,5691323.91,48302,2024-01-13
금천구,835,1942542.6300000001,15349,2024-01-13
노원구,4242,8479796.16,79030,2024-01-13
도봉구,1437,3127266.63,27206,2024-01-13
동대문구,2156,4832445.45,47035,2024-01-13
동작구,1301,3181821.42,27593,2024-01-13
마포구,2987,7756996.69,73658,2024-01-13
서대문구,1240,3196380.62,26346,2024-01-13
서초구,1736,4781386.65,43192,2024-01-13
성동구,2241,5595249.78,51373,2024-01-13
성북구,1530,3428146.71,30689,2024-01-13
송파구,5803,12095895.96,120710,2024-01-13
양천구,4522,8301619.96,78936,2024-01-13
영등포구,5219,11137004.03,106923,2024-01-13
용산구,1214,3264771.51,28550,2024-01-13
은평구,1708,3769836.49,34784,2024-01-13
종로구,1909,3795341.82,37351,2024-01-13
중구,1305,3000664.44,28719,2024-01-13
중랑구,2027,4149977.05,38481,2024-01-13
