STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2466,5864986.77,51293,2024-01-16
강동구,2997,5046652.72,53857,2024-01-16
강북구,916,1869394.52,18335,2024-01-16
강서구,11007,15891639.99,139969,2024-01-16
관악구,1767,3589957.41,31703,2024-01-16
광진구,3700,6395214.19,62450,2024-01-16
구로구,3313,6701164.21,55170,2024-01-16
금천구,1656,3248497.5,26104,2024-01-16
노원구,4188,7911022.73,75794,2024-01-16
도봉구,1469,2919411.83,27211,2024-01-16
동대문구,2646,5456491.77,49970,2024-01-16
동작구,1356,2910556.31,25077,2024-01-16
마포구,3460,7412524.51,66982,2024-01-16
서대문구,1558,3734291.43,31857,2024-01-16
서초구,2249,4899549.64,44583,2024-01-16
성동구,3277,6811028.14,63203,2024-01-16
성북구,1762,3460423.86,31615,2024-01-16
송파구,6590,12054848.02,118092,2024-01-16
양천구,4921,8362655.46,78710,2024-01-16
영등포구,7141,13045561.21,125302,2024-01-16
용산구,1332,3219403.83,25953,2024-01-16
은평구,1715,3264152.23,31225,2024-01-16
종로구,3012,5256298.12,52903,2024-01-16
중구,2137,4323453.01,44875,2024-01-16
중랑구,2138,3943180.28,34879,2024-01-16
