STA_LOC,USE_CNT,MOVE_METER,MOVE_TIME,DATE
강남구,2464,5734865.61,50953,2024-01-26
강동구,3059,5224932.23,54246,2024-01-26
강북구,950,1984084.71,20582,2024-01-26
강서구,10353,14809746.29,134256,2024-01-26
관악구,1556,2978696.57,27425,2024-01-26
광진구,3437,5962677.08,59196,2024-01-26
구로구,3015,6189736.86,51483,2024-01-26
금천구,1453,2869789.9,22678,2024-01-26
노원구,4097,7653334.4,72947,2024-01-26
도봉구,1417,2846175.3,27271,2024-01-26
동대문구,2480,5103441.09,48512,2024-01-26
동작구,1388,3292742.25,28624,2024-01-26
마포구,3295,7060925.58,68207,2024-01-26
서대문구,1338,3170290.67,24877,2024-01-26
서초구,2145,4833841.17,44983,2024-01-26
성동구,2999,6253776.88,58816,2024-01-26
성북구,1627,3171173.89,31284,2024-01-26
송파구,6638,12049292.22,123104,2024-01-26
양천구,4562,7850083.99,73241,2024-01-26
영등포구,6870,12370217.69,119783,2024-01-26
용산구,1335,3106638.9,26309,2024-01-26
은평구,1698,3214976.56,30249,2024-01-26
종로구,2851,5061536.44,54071,2024-01-26
중구,1984,4122472.92,43710,2024-01-26
중랑구,2056,3877221.62,35781,2024-01-26
